	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1378224674	1	Let's talk with Jim-san. Part20	名無し編集部員				2013-09-04 01:11:14	iKLhvcBU	" このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ part2 (not available) 
http://pele.bbspink.com/test/read.cgi/erobbs/1338696338/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handles; (not available) 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 
◆IamTAAl4HA 

prev. thread 
Let's talk with Jim-san. Part19 
http://pele.bbspink.com/test/read.cgi/erobbs/1338790088/"
1	erobbs	1378224674	2		vip40011.maido3.net				2013-09-04 01:30:34	gETlPp3b	 Talk here please, so we don't burn that other thread.
2	erobbs	1378224674	3		名無し編集部員	sage			2013-09-04 01:36:57	hVT1GvIn	" Jim-san, 

Does it seem to take time to delete the past 2 moths' log?"
3	erobbs	1378224674	4		名無し編集部員	sage			2013-09-04 01:42:25	iKLhvcBU	" >>2 
Jim-san 
It's your turn."
4	erobbs	1378224674	5		名無し編集部員	sage			2013-09-04 01:54:45	iKLhvcBU	" >>2 
As we discussed earlier, the damage report is very important document,  
we are seriously concerned whether that reported has been accepted by  
Japanese police agency. Do you have any information ? 

Until then, the police will not officially start the investigation. Evils can do anything."
5	erobbs	1378224674	6		名無し編集部員	sage			2013-09-04 02:32:18	ioT2ERlZ	" ジムさんへ 

自殺と殺人事件が起きる前に、すぐに流出したログ全てを削除してください。 
どうか助けてください。"
6	erobbs	1378224674	7		名無し編集部員	sage			2013-09-04 04:55:47	4q3p862v	" >>2 
hello Mr jim  

A lot of 2ch viewers are really suffering from a problem now.  
Because bad people used the deta which was leaked out a week ago.  
He made a horrible site which anyone can sea leaked deta easily.  
So 2ch viewer's privacy was severely invaded, many victims even can't sleep and eat anything.  
We sent request about removing the site to the site's server's request email.  
But the site said that ""we can't do anything without a Request from the court ""  

Could you ask the site's server to remove the site?  
You have a right of 2ch deta, so you might be able to convince the site.  


This is the site which ayone could see leaked date  
http://ryushutu.no-ip.biz/ 


This is request email adress and URL of the site's server  
https://www.linode.com/about/ 
abuse@linode.com.  


I'm sorry to ask you a troublesome request.  
it will be appreciated, if you could do that.  

Yours sincerely"
7	erobbs	1378224674	8		名無し編集部員				2013-09-04 05:45:08	BU+ephdo	" (日本語で失礼します) 
もっとも優先して行わなければならないのは、2chとbbspinkの6-8月の3か月ぶんのログを隔離もしくは削除することと、ログ保存サイトのログを隔離もしくは削除することで、 
それは運営者の方々も把握しておられると思います。 
しかし、自分はそれで十分だとは思わないのです。 
2chとbbspinkのサーバーのハードディスクには膨大な数の書き込みが、IPアドレス、忍法帳固有ID、●固有ID、携帯電話固有識別番号などと紐付けされた状態で保存されており、 
仮にそれらの情報が流出したとき、今回とは比べ物にならない被害が発生することが容易に予想されます。 
2chとbbspinkのシステムは一度、クラッカーの侵入を許しているにもかかわらず、 
未だに膨大な個人情報を抱え続けていることに強い懸念を抱いているのです。 

現在、2chのサーバー内に蓄えられている書き込みのログを削除するか、オフラインに移行させ、 
オンラインのサーバーには最低限の情報しか残さないようにしてはいかがですか。"
8	erobbs	1378224674	9		名無し編集部員	sage			2013-09-04 06:36:37	San412jr	" 2ちゃんの名目上の管理会社が今回の件での対応をJim氏に委託すればJim氏が一括対処できるんだけどね 
ついでに一時的に管理人権限もJim氏に委託すれば2ちゃんのサーバー交換して鯖移動の名目で2ちゃん上ヤバイ情報全削除出来るんだけどね 
まあそのついでに類似板の統廃合とかID制の拡大やIPアドレスのホスト強制表示の拡大や忍法帖全板適用等の荒し抑止を盛り込むとなお良いんだけどね"
9	erobbs	1378224674	10		名無し編集部員	sage			2013-09-04 06:58:19	qBX5U8w6	" Dear Jim san, 
Could you ask the rental server company to delete  
http://ryushutu.no-ip.biz/ ? 
to send abuse report　↓ 
https://www.linode.com/about/ 

Because the owner of ryushutu.no-jp uses the logs of 2ch and BBSPINK,  
I think they abuse your right. 
When I click the hash of someone on this site,  
I can see all the logs and details  
which the person wrote on 2ch and BBSPINK from 7/14 to 8/11. 
This is a very big problem for the people who were leaked their private information. 
And, could you delete the logs of BBSPINK from 7/14 to 8/11? 

Sorry for my poor English. Thank you. 
Best Regards,"
