	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1157014321	1	Let's talk with Jim-san. Part3	名無し編集部員	sage			2006-08-31 17:52:01	x4j37cFM	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと 
英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので 
文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
親切な人がきっと翻訳してくれます。 

Jim-san cap handle. 
Jim ◆6P7QkQf8Ys ＠Apparently admin ★ 

A previous thread 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/"
1	erobbs	1157014321	2		名無し編集部員				2006-08-31 17:53:04	V53u2TDY	 2
2	erobbs	1157014321	3		名無し編集部員				2006-08-31 17:54:00	yMG5Cr7E	 3get!!
3	erobbs	1157014321	4		名無し編集部員	sage			2006-08-31 17:58:28	qkBcsxak	 I am cool is tubo to.
4	erobbs	1157014321	5		名無し編集部員	sage			2006-08-31 18:17:19	29YC9Otk	" ＞Jim-san. 

Which do you choose?  
The BBS that 10,000 people do not need to go to court for really.  
The BBS that only one people should go to court for. 


あなたは、どちらを選びますか？ 
10,000人が本当に裁判で争う必要はないBBS。 
わずか1人が裁判で争わなければならないBBS。"
5	erobbs	1157014321	6		名無し編集部員	sage			2006-08-31 21:15:59	Wpk/6g1Z	" ＞Jim-san.  
When you were summoned to a Japanese court of law, do you go to Japan? 

日本の裁判所に呼ばれたとき、日本まで行きますか？"
6	erobbs	1157014321	7		名無し編集部員	sage			2006-08-31 21:33:37	29YC9Otk	" Perhaps a trial in Japan is only only 80 times between one year.  

恐らく日本での裁判は1年間にたったの80回だけです。"
7	erobbs	1157014321	8		単なる”削除”依頼人	sage	DeleterXCk		2006-08-31 23:44:55	1WPol6AM	" Please explain below what kind of thing. 

681 Jim ◆6P7QkQf8Ys New! 2006/08/31(木) 14:40:23 ID:jxqOGbmX 
>>677 sumi-masen  
Sorry about my english. If there is criminal or civil problem. We must not delete  
We need to save for evidence. If there is a court.  
Example: Company A decides to sue Pink Channel because someone has complained their  
product was bad, or some other problem.  
Then that would need to be saved as evidence.  
Please excuse my english. Can someone put that in Japanese for me?  


682 Jim ◆6P7QkQf8Ys New! 2006/08/31(木) 14:41:18 ID:jxqOGbmX 
>>679 
I don't think this topic should be left open.  
Fantasy is ok, reality is NOT. Any complaints?  


712 名無し編集部員▲ sage New! 2006/08/31(木) 16:40:06 ID:jxqOGbmX 
ケースバイケースじゃないかな＞依頼がなかった場合"
8	erobbs	1157014321	9					ひろゆき	2006-09-01 03:25:47	???	" Deleting requests for BBSPINK haven't been replayed for a week. 
http://sakura02.bbspink.com/test/read.cgi/housekeeping/1153837104/280 

As I see, there is no deleter who has responsible for requests. 
If you think that you don't need anyone who has responsible for requests, 
that's okay for you and BBSPINK, not 2ch. 

As a 2ch manager, I think BBS must be a happy place for someone who posts, someone who reads and someone who wants to delete a post. 
Leaving a post which someone want to delete makes someone unhappy. 
2ch want to be fair for everyone. That's why 2ch accepts deleting requests. 
Actually, ""2ch's fair"" is difference from someone's fair. :) 

Anyway, if BBSPINK doesn't have deleter who has responsible for requests, 
2ch needs another place which is fair for everyone. 
BBSMENU would be like 2ch, MachiBBS, BBSPINK and new one."
9	erobbs	1157014321	10					ひろゆき	2006-09-01 03:41:50	???	 replayed > replyed
10	erobbs	1157014321	11		Jim		6P7QkQf8Ys		2006-09-01 05:18:03	PWVhndto	" deletions are now done. It is best if the deletion requests are posted here. 
http://sakura02.bbspink.com/housekeeping/"
11	erobbs	1157014321	12					ひろゆき	2006-09-01 05:25:16	???	" Making a place is done. 
Who will reply to their deleting requests?"
12	erobbs	1157014321	13		Jim		6P7QkQf8Ys		2006-09-01 06:00:02	PWVhndto	 The deleter will reply to the deletion requests.
13	erobbs	1157014321	14					ひろゆき	2006-09-01 06:15:44	???	" Some deleters might reply. 
Some posts might be left like above URL. 
Who will be responsible to reply such posts?"
14	erobbs	1157014321	15		Jim		6P7QkQf8Ys		2006-09-01 08:51:29	PWVhndto	" Greenday ★  
Will reply to such posts."
15	erobbs	1157014321	16					Greenday	2006-09-01 08:58:15	???	 I will work.
16	erobbs	1157014321	17			sage	IZUMIXFK1.		2006-09-01 08:59:07	L7C+7tYv	" 今夜も祈っている 全ての夜に向けて 
今夜も祈っている 全ての鯔に向けて〜♪ 
もう誰ももう二度と泣かずに済むように 
せめて今夜お前が安らかに眠れるよう〜♪"
17	erobbs	1157014321	18		名無し編集部員				2006-09-01 12:55:40	hFZlizhD	" ＩＺＵＭＩもついにそういう活動するようになったんだな。 
うれしいよ。 

２，３年前のＩＺＵＭＩだったら無条件に管理人ＪＩＭサイドを絶賛してボランティアが 
訴えられるなんて有り得ないと無差別擁護してただろうが。"
18	erobbs	1157014321	19		名無し編集部員	sage			2006-09-01 13:12:27	t7eL9V2p	" つーか、Jim-san が日本に来て裁判受ければいいじゃん 

Tu-ka Jim-san ga Japan ni kite saiban wo ukereba iijyan."
19	erobbs	1157014321	20			sage	uRW6KoTaRo		2006-09-01 13:15:07	03YBD18v	" 少なくとも、そのGreendayさんとやらが日本語に堪能かどうかは、 
証明しておく必要があると思いますけど。"
20	erobbs	1157014321	21		名無し編集部員				2006-09-01 13:15:22	hFZlizhD	" >>19 
それローマ字じゃん。"
21	erobbs	1157014321	22					ひろゆき	2006-09-01 13:17:36	???	" In your deleting board, every threads has a link to your GuideLines. 
http://sakura02.bbspink.com/housekeeping/ 

Is this your joke or something? 
http://deleter.bbspink.com/wiki/wiki.cgi?page=GUIDELINE#p50 
削除人には何の責任もありません。  
　BBSPINKの全責任は、管理人たる西村博之が負います。"
22	erobbs	1157014321	23					ひろゆき	2006-09-01 13:18:07	???	 has > have
23	erobbs	1157014321	24		名無し編集部員	sage			2006-09-01 13:28:52	67cFuZEC	" >>22 
It's NOT a joke, of course. 
Because you know, LOVE is stupid or idiot. 
Everyone knows this fact."
24	erobbs	1157014321	25		名無し編集部員	sage			2006-09-01 13:31:28	P3pkLjp8	" >>22 
wwww"
25	erobbs	1157014321	26		koro	sage	8j1enTAicY		2006-09-01 13:41:51	AnU09E5i	" >>22 
It corrected it.  
I am sorry...."
26	erobbs	1157014321	27		名無し編集部員	sage			2006-09-01 13:46:08	kKFpeaLf	" >>22 
もっとおおらかに行こうぜ！"
27	erobbs	1157014321	28		Jim		6P7QkQf8Ys		2006-09-01 14:09:04	PWVhndto	 I am probably the stupid one. Fat dumb and happy. Very happy.
28	erobbs	1157014321	29		名無し編集部員	sage			2006-09-01 14:15:18	lUOGM24f	" >>28 
Please do not belittle oneself. 
http://www.excite.co.jp/world/english/?wb_lp=JAEN&before;=%82%B2%8E%A9%90g%82%F0%94%DA%89%BA%82%B5%82%C8%82%A2%82%C5%82%AD%82%BE%82%B3%82%A2%81B"
29	erobbs	1157014321	30		名無し編集部員	sage			2006-09-01 17:34:08	t7eL9V2p	" >>28 
Go to Pizahat."
30	erobbs	1157014321	31			sage	IZUMI162i6		2006-09-01 21:38:21	KlRpprKT	" >>18 
私にだって支持する人を選ぶ權利くらいあります。"
31	erobbs	1157014321	32		名無し編集部員	sage			2006-09-01 22:07:02	6ji67kuF	" >>22 
ピンクのリーダーが最小限の変更で指摘しなかったからですよ。 
私はおもしろいと思ったので判ってて指摘してあげませんでした。"
