	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1273997016	1	Let's talk with Jim-san. Part16	名無し編集部員				2010-05-16 17:03:36	zQ8omAb7	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handle. 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 

A previous thread 
Let's talk with Jim-san. Part15 
http://set.bbspink.com/test/read.cgi/erobbs/1258078028/"
1	erobbs	1273997016	2		名無し編集部員	sage			2010-05-16 17:04:00	zQ8omAb7	" ■過去スレ 
Let's talk with Jim-san. Part15 
http://set.bbspink.com/test/read.cgi/erobbs/1258078028/ 
Let's talk with Jim-san. Part14 
http://set.bbspink.com/test/read.cgi/erobbs/1251283253/ 
Let's talk with Jim-san. Part13 
http://set.bbspink.com/test/read.cgi/erobbs/1238806339/ 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/ 
Let's talk with Jim-san. Part11 
http://set.bbspink.com/test/read.cgi/erobbs/1225521599/ 
Let's talk with Jim-san. Part10 
http://set.bbspink.com/test/read.cgi/erobbs/1209220873/ 
Let's talk with Jim-san. Part9 
http://set.bbspink.com/test/read.cgi/erobbs/1202891905/ 
Let's talk with Jim-san. Part8 
http://set.bbspink.com/test/read.cgi/erobbs/1198689181/ 
Let's talk with Jim-san. Part7 
http://pie.bbspink.com/test/read.cgi/erobbs/1198685309/ 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/ 
Let's talk with Jim-san. Part5 
http://pie.bbspink.com/test/read.cgi/erobbs/1178546129/ 
Let's talk with Jim-san. Part4 
http://pie.bbspink.com/test/read.cgi/erobbs/1158087534/ 
Let's talk with Jim-san. Part3 
http://pie.bbspink.com/test/read.cgi/erobbs/1157014321/ 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/ 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
2	erobbs	1273997016	3		名無し編集部員	sage			2010-05-16 17:04:39	zQ8omAb7	" ■関連スレッド 
Let's talk with Jim-san.on HK. 
http://babiru.bbspink.com/test/read.cgi/housekeeping/1240182945/ 
Let's talk with Jim-san.on RD. Part2 
http://venus.bbspink.com/test/read.cgi/ccc/1265201361/ 

■翻訳に便利なサイト 
Google 翻訳 
ttp://translate.google.com/translate_t?hl=ja# 
Cross Translation::色々な翻訳サイト・翻訳サービスの一括、横断翻訳(英語) 
ttp://sukimania.ddo.jp/trans/trans.php 
10の翻訳エンジンから一括翻訳　翻訳くらべ　英語版 
ttp://7go.biz/translation/ 

■専ブラOpenJane用設定 
※command.datに↓を追加で 文字選択 右クリック からgoogle翻訳 
google翻訳(英日)=ttp://translate.google.com/translate_t#en|ja|$TEXTIU 
google翻訳(日英)=ttp://translate.google.com/translate_t#ja|en|$TEXTIU"
3	erobbs	1273997016	4		名無し編集部員	sage			2010-05-16 17:05:03	zQ8omAb7	" 機械翻訳する場合は、出来れば他のエンジンを使って再翻訳した場合に 
最初の文章と意味が変わらないのを確認すると 
比較的に通じやすい英文が出来たのを確認できます。 


◆機械翻訳すると意味不明になりやすい日本語例 
機械翻訳を使う場合、なるべく短文にして、 
一つの文に二つ以上の内容を入れないようするとよく、 
接続詞などを多用すると不正確になりやすいです。 

◆意味が通じやすい機械翻訳のための日本語例 
機械翻訳を使う場合。 
出来るだけ短い文章にする。 
一つの文には一つの意味にする。 
接続詞を多く使うのは難しいです。"
4	erobbs	1273997016	5		名無し編集部員	sage			2010-05-16 17:51:11	LOqLsYHf	" 簡易翻訳用にどうぞ。 
http://www.microsofttranslator.com/BV.aspx?ref=IE8Activity&a;=http%3A%2F%2Fset.bbspink.com%2Ftest%2Fread.cgi%2Ferobbs%2F1273997016%2Fl50"
5	erobbs	1273997016	6		名無し編集部員	sage			2010-05-18 16:04:58	67oQB/JF	" Do you know that there are the following suppliers?  
If a supplier buries a thread of by short time, supplier get money.  
A thing and the copy & paste that it is meaningless to write to the thread. 

http://qb5.2ch.net/test/read.cgi/sakukb/1264054441/l50 
1_ A supplier moves 2.ch to the thread warehouse. （Deletion） 
2_ A supplier contributes it in large quantities and moves it to the past log.   
3_ A supplier acts for a deletion request. 　  
4_ A supplier acts for the deletion request of slander slander / the personal data leak.   
5_ A supplier identifies an individual. 　  
6_ A supplier collates it with plural databases and pinpoints a personal name / the address.  
　　 Of the search word-affiliated a supplier remove it. 　  
7_ A supplier let the high rank display the search word that a supplier is harmless and lower the designated word order.   
     Of the search word-affiliated a supplier optimize it.   
8_ A supplier lets you display a company name as a related search word at the time of a search.  
9_ A supplier does an image enhancement contribution.   
10_ A supplier contributes a bulletin board ＆ a question and answer site to the domestic influential site to make image enhancement. 

Money of success reward. 
1＆2_ 120,000yen〜400,000yen 
3＆4_ 30,000yen.　It is 20,000yen addition when it succeeded.  

etc. 

BBSPINK is becoming the tool of the business."
6	erobbs	1273997016	7		名無し編集部員	sage			2010-05-18 16:08:14	67oQB/JF	 A supplier → An enterprise.
7	erobbs	1273997016	8		名無し編集部員	sage			2010-05-18 22:10:36	tRMkSveL	 むしろこういうときにこそ日本語でおk
8	erobbs	1273997016	9		名無し編集部員	sage			2010-05-18 22:52:57	67oQB/JF	" あなたは、以下のような業者がいるということをご存知ですか？ 
業者が短時間でスレッドを埋めたならば、その業者はお金を得ます。 
スレッドに無意味なことやとコピー＆ペーストを書きます。 

http://qb5.2ch.net/test/read.cgi/sakukb/1264054441/l50 
中略（http://qb5.2ch.net/test/read.cgi/sakukb/1264054441/1） 

BBSPINKは、ビジネスの道具になっています。"
9	erobbs	1273997016	10		名無し編集部員	sage			2010-05-19 09:13:29	6VIx8MjL	" 再翻訳風味の日本語は必ずしも訳しやすいとは限らないのだよ 

translation: >>9 
>Did you know there's a dedicated company for posting on bbspink? 
>they fill up threads with rubbish and copy-pastes for rewards.  

>http://qb5.2ch.net/test/read.cgi/sakukb/1264054441/l50 
>中略（http://qb5.2ch.net/test/read.cgi/sakukb/1264054441/1） 

>BBSPINK is now an business tool for those professional arashis."
10	erobbs	1273997016	11		名無し編集部員	sage			2010-05-19 13:30:23	rhWNtX3X	" なんでそういう業者が成立するのか？という説明も要りそう 

「店の評判が落ちる」とか「嘘の情報だから」といういうのは、 
削除ガイドラインに無い理由だから何回依頼しても削除されない 
裁判を起こすと書き込み内容をもっと大勢の人に知られてしまう 

そういう場合に業者を使ってスレッドを過去ログにサーバーに移動させる 
その方法は、自動処理で対象のスレッドに1000レス分書き込むだけ 
この荒らし方を埋め立てとか埋めるとか言う 

削除ではないから過去ログサーバーにデータは残るけど、 
GoogleやYahooで店の名前を検索した時にスレッドが出てこなくなる"
11	erobbs	1273997016	12		xerxes2.maido3.net			＠Apparently admin	2010-05-19 14:15:41	???	 That is interesting. I did not know that. Can you show me some examples?
12	erobbs	1273997016	13		名無し編集部員	sage			2010-05-19 15:14:53	JcpmLx/X	" 【雄琴】ブティックべっぴん 16回転目 
http://qiufen.bbspink.com/test/read.cgi/nuki/1273755273/ 
【ﾊｰﾚﾑ】名古屋べっぴんコレクション24【ﾍﾙｽ】 
http://qiufen.bbspink.com/test/read.cgi/nuki/1273755440/ 
【神戸】『桑港・異人館』【福原】PART13 
http://qiufen.bbspink.com/test/read.cgi/nuki/1273755293/ 
雄琴　フォーナイン１０ 
http://qiufen.bbspink.com/test/read.cgi/soap/1274158782/ 
【雄琴】アマンクロス11 
http://qiufen.bbspink.com/test/read.cgi/soap/1274158283/ 

★100511 複数板 「外部風俗サイトからの転載」による埋め立て報告 
http://qb5.2ch.net/test/read.cgi/sec2chd/1273547570/133-135"
13	erobbs	1273997016	14					EROyVmNwwM	2010-05-19 17:29:56	???	" This problem is very difficult.  
Rough‐and‐ready ideas will cause confusion.  
I think that we should wrestle with a problem carefully. 

I think that I will work on a this coming weekend.  
And, I will consult Jim-san."
14	erobbs	1273997016	15					EROyVmNwwM	2010-05-19 17:42:43	???	" おつかれさまです。 
この問題については↑にも書きましたが、じっくりと取り組む必要性を感じます。 
現在、この迷惑行為での規制発動が一部されておりますが、未精査で未転載です。 
まだ、わたしはあれこれよく読んでいない状態です。 

できましたら秘密基地にこの問題専用のスレを立てて情報収集や議論をよろしくです。 
他の作業が一段落したら、今晩にわたしが立てられるかもしれません。"
15	erobbs	1273997016	16		trip	sage	sO35uw8r6o		2010-05-19 18:17:17	yvpqPokG	" translation: >>11 
Maybe we need to talk a bit more detail about why people want such service. 

Delete guideline don't cover posts against shops or companies with incorrect informations or  
has negative effect to their reputation. Delete requests for such post would be dropped.  
Sueing BBSPINK will make those posts more famous so that's even worse for shops. 

Arashi companies work with these cases. They forcibly move thread to log warehouses by filling it up  
using some auto-post programs. It's called ""埋め立て/埋める(burying/to bury)"". 

Logs do remain, unlike deletes,  on log warehouses, but they won't show up in Google or Yahoo! search results."
16	erobbs	1273997016	17		名無し編集部員	sage			2010-05-19 18:31:41	3SJFpS1t	" >>13についてわかっている情報だけ 

・２ちゃんねるの削除要請を却下されていたスレを埋めていた 
※削除要請スレッド　　http://gimpo.2ch.net/test/read.cgi/drunk/1262207892/ 
※埋めていたスレ　　　http://gimpo.2ch.net/test/read.cgi/drunk/1262207892/ 

・新潟県周辺の回線からの書き込みが一番多く、東京・神奈川の回線からの書き込みもある 

・15以上のISPからの書き込みがあり、大量の回線を常時保持していると見られる 

・外部サイトから文字列をコピペして埋めるのが特徴。 
　またスレッドに一致した内容のサイトからコピペしているため、ちょっと見ただけでは埋め立てかどうか判別しづらい 

・２ちゃんねるビューアやP2を使用しない。また携帯電話からの書き込みも確認できていない。"
17	erobbs	1273997016	18					EROyVmNwwM	2010-05-19 19:28:54	???	" スレを立てました 
よろしくです 

削除・荒らしを商売にする行為への対処検討所 
http://set.bbspink.com/test/read.cgi/erobbs/1274264875/"
18	erobbs	1273997016	19		trip	sage	sO35uw8r6o		2010-05-19 19:40:03	yFYSn4VI	" translation: >>17 
So far we know below about >>13; 
・Buried threads which delete was rejected 
delete request was in　　 http://gimpo.2ch.net/test/read.cgi/drunk/1262207892/ 
actual thread is　　　　　　http://gimpo.2ch.net/test/read.cgi/drunk/1262207892/ 

・Most of posts are from Niigata prefecture, sometimes include Tokyo and Kanagawa 

・Post originate from more than 15 ISPs.  Speculated to have massive amount of accounts. 

・Copies sentences from external sites. 
・Sentences used are matched to thread's subjects so their posts are not obvious at a glance. 

・Never uses dedicated 2ch browser, or P2. No confirmed post from cellphone."
19	erobbs	1273997016	20		名無し編集部員				2010-05-19 21:33:23	txdxkMky	 http://twitter.com/kinniku69
20	erobbs	1273997016	21		名無し編集部員				2010-05-19 22:37:58	QRjD4ULY	" >>15 
削魔除をARASHI扱いしておいて何を言っているんだ？"
21	erobbs	1273997016	22		名無し編集部員				2010-05-19 22:46:46	txdxkMky	" http://www.youtube.com/watch?v=h-mxZ-ijPs8 
http://www.youtube.com/watch?v=yWZWWKOp9qU 
http://www.youtube.com/watch?v=657bBDalKQo"
22	erobbs	1273997016	23		名無し編集部員	sage			2010-05-19 22:46:50	0AohTDgy	" >>21 
荒らし扱いしたソースはありますか？ 
興味があります。"
23	erobbs	1273997016	24		名無し編集部員				2010-05-19 22:55:14	QRjD4ULY	" Let's talk with Jim-san. Part15 
http://set.bbspink.com/test/read.cgi/erobbs/1258078028/962-965"
24	erobbs	1273997016	25		xerxes.maido3.net			＠Apparently admin	2010-05-20 00:16:02	???	" I completely had no idea that was going on. 
What an elaborate example of trickery and deceit. However now that I am aware of it. 
I can have our staff start looking in to the solution. I think that Paul Vixie said it best. 

“ISC remains deeply apologetic that prior versions of BIND did not properly catch the configuration error that you appear to have built your business on.” 

We will look for a solution."
25	erobbs	1273997016	26					EROyVmNwwM	2010-05-20 04:43:18	???	" >>21 
道具には正当な使い方があるとわたしは思います。 
彼女は正しい使い方をしませんでした。 

目的が荒らし排除であっても、その手段は正当であるべきでしょう。 
------------------------------------------------------------ 
I think that there is a right usage in the tool.  
She did not do a correct usage.  

When a purpose is exclusion of ARASI, the means must be fair."
26	erobbs	1273997016	27		xerxes.maido3.net			＠Apparently admin	2010-05-20 10:55:07	???	" >>6 
Where do I order this service? Do they have a web page?"
27	erobbs	1273997016	28		名無し編集部員	sage			2010-05-20 12:13:00	gp/+inAz	" >> 
cache 
http://megalodon.jp/2010-0121-1327-40/www.you-han.net/checker/checker.html 

The shop which deleted a thread of 2ch by a contribution in large quantities appeared! 
http://blog.livedoor.jp/insidears/archives/52169614.html 
http://livedoor.r.blogimg.jp/insidears/imgs/0/1/01525aa8.jpg"
28	erobbs	1273997016	29		名無し編集部員	sage			2010-05-20 12:38:48	he4oDXhW	" >>27 
http://www.1cs.co.jp/pages/service/webchecker 
http://jps24.co.jp/services/ 

新潟さんは下請けかなぁ？まだ見つからない。 

>>26　モペキチは今回関係ないから。"
29	erobbs	1273997016	30		名無し編集部員	sage			2010-05-20 12:39:31	he4oDXhW	" 上記訂正 

>>28　モペキチは今回関係ないから。"
30	erobbs	1273997016	31		trip	sage	sO35uw8r6o		2010-05-20 12:40:46	K6ka52is	" translation: >>27 
>>>6 
そのサービスはどこから申し込めますか? その会社のWebページとかあります?"
31	erobbs	1273997016	32		名無し編集部員	sage			2010-05-20 13:03:04	zdm26EqD	" こんにちは、jimさん。 
今日は相談をしに来ました。 
我々はjimさんの助けを必要としています。 

ある女神がスレッドを埋める行為をしたという事で 
規制対象として報告されてしまいました。 

しかし当然ながら、この女神は荒らしを目的として埋め立てた訳ではないです。 
我々はpink板管理人であるjimさんの、判断を必要としています。 
どうかご協力下さい。 

詳しい事情につきましては、jimさんの返答を待ってからにしたいと思います。 
失礼しました。 


規制対象となったスレ 
http://yomi.bbspink.com/test/read.cgi/neet4pink/1266328533/ 

規制報告がされたスレ 
http://qb5.2ch.net/test/read.cgi/sec2chd/1274275960/"
