	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1281591933	1	Let's talk with Jim-san. Part17	名無し編集部員				2010-08-12 14:45:33	8yaWyHXR	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handle. 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 

A previous thread 
Let's talk with Jim-san. Part16 
http://set.bbspink.com/test/read.cgi/erobbs/1273997016/"
1	erobbs	1281591933	2		名無し編集部員	sage			2010-08-12 14:46:20	8yaWyHXR	" ■過去スレ 
Let's talk with Jim-san. Part16 
http://set.bbspink.com/test/read.cgi/erobbs/1273997016/ 
Let's talk with Jim-san. Part15 
http://set.bbspink.com/test/read.cgi/erobbs/1258078028/ 
Let's talk with Jim-san. Part14 
http://set.bbspink.com/test/read.cgi/erobbs/1251283253/ 
Let's talk with Jim-san. Part13 
http://set.bbspink.com/test/read.cgi/erobbs/1238806339/ 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/ 
Let's talk with Jim-san. Part11 
http://set.bbspink.com/test/read.cgi/erobbs/1225521599/ 
Let's talk with Jim-san. Part10 
http://set.bbspink.com/test/read.cgi/erobbs/1209220873/ 
Let's talk with Jim-san. Part9 
http://set.bbspink.com/test/read.cgi/erobbs/1202891905/ 
Let's talk with Jim-san. Part8 
http://set.bbspink.com/test/read.cgi/erobbs/1198689181/ 
Let's talk with Jim-san. Part7 
http://pie.bbspink.com/test/read.cgi/erobbs/1198685309/ 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/ 
Let's talk with Jim-san. Part5 
http://pie.bbspink.com/test/read.cgi/erobbs/1178546129/ 
Let's talk with Jim-san. Part4 
http://pie.bbspink.com/test/read.cgi/erobbs/1158087534/ 
Let's talk with Jim-san. Part3 
http://pie.bbspink.com/test/read.cgi/erobbs/1157014321/ 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/ 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
2	erobbs	1281591933	3		名無し編集部員				2010-08-12 14:46:42	8yaWyHXR	" ■関連スレッド 
Let's talk with Jim-san.on HK. 
http://babiru.bbspink.com/test/read.cgi/housekeeping/1240182945/ 
Let's talk with Jim-san.on RD. Part2 
http://venus.bbspink.com/test/read.cgi/ccc/1265201361/ 

■翻訳に便利なサイト 
Google 翻訳 
ttp://translate.google.com/translate_t?hl=ja# 
Cross Translation::色々な翻訳サイト・翻訳サービスの一括、横断翻訳(英語) 
ttp://sukimania.ddo.jp/trans/trans.php 
10の翻訳エンジンから一括翻訳　翻訳くらべ　英語版 
ttp://7go.biz/translation/ 

■専ブラOpenJane用設定 
※command.datに↓を追加で 文字選択 右クリック からgoogle翻訳 
google翻訳(英日)=ttp://translate.google.com/translate_t#en|ja|$TEXTIU 
google翻訳(日英)=ttp://translate.google.com/translate_t#ja|en|$TEXTIU"
3	erobbs	1281591933	4		名無し編集部員	sage			2010-08-12 14:48:06	8yaWyHXR	" 機械翻訳する場合は、出来れば他のエンジンを使って再翻訳した場合に 
最初の文章と意味が変わらないのを確認すると 
比較的に通じやすい英文が出来たのを確認できます。 


◆機械翻訳すると意味不明になりやすい日本語例 
機械翻訳を使う場合、なるべく短文にして、 
一つの文に二つ以上の内容を入れないようするとよく、 
接続詞などを多用すると不正確になりやすいです。 

◆意味が通じやすい機械翻訳のための日本語例 
機械翻訳を使う場合。 
出来るだけ短い文章にする。 
一つの文には一つの意味にする。 
接続詞を多く使うのは難しいです。 


簡易翻訳用にどうぞ。 
http://www.microsofttranslator.com/BV.aspx?ref=BVNav&from;=&to;=ja&a;=http%3A%2F%2Fset.bbspink.com%2Ftest%2Fread.cgi%2Ferobbs%2F1281591933%2F"
4	erobbs	1281591933	5		名無し編集部員				2010-08-13 03:21:59	7x2gn+ee	" >>jim-san 
Let's talk with Jim-san. Part16 
http://set.bbspink.com/test/read.cgi/erobbs/1273997016/965 

EROyVmNwwM ★が新潟さんをISPに通報するのを怠ったため、 
PINKは規制対象外になった件について。 
削魔除は3ヶ月だったけどEROyVmNwwM ★はどうするの？"
5	erobbs	1281591933	6		名無し編集部員	sage			2010-08-15 07:52:52	M390f1ZB	" >>5　A translation. 
> >>jim-san  
> Let's talk with Jim-san. Part16  
> http://set.bbspink.com/test/read.cgi/erobbs/1273997016/965 

> EROyVmNwwM ★ neglected to report Niigata to the ISP.   
> Therefore PINK was excluded than an object of the regulation.  
> Cap of witch was a stop for three months. 
> How do you do Cap of EROyVmNwwM ★? 
+++++++++++++++++++++++++++++++++++++++ 
Therefore PINK was excluded than an object of the regulation.  
.....................................↓ 
The situation of current BBSPINK is Christmas present Part2."
6	erobbs	1281591933	7		名無し編集部員	sage			2010-08-15 12:45:29	H1cvpYEq	" 前スレ転載（The former thread reprint） 

>>Hello　Jim-san  

Recent  
Being doubted to EROyVmNwwM ★ speech and behavior and action is many.  
The following threads left.  

EROyVmNwwM ★ resignation demand Thread  
http://set.bbspink.com/test/read.cgi/erobbs/1281756390/ 

Naturally, it is not convincing though seems to change an electronic alias of  
a lot of situations that are to "";The Jack ★; by the criticism loess overwhelmingly  
and to have assumed the position of the volunteer leader.  

http://babiru.bbspink.com/test/read.cgi/housekeeping/1274930319/106 

May I have it when reviewing again because of the matter of the leader  
assumption of this The Jack ★ and doing?  

Jimさん、こんにちは。  
最近、EROyVmNwwM ★氏の言動や行動に  
疑問視されている方が多く  
以下のようなスレッドがたちました。  

EROyVmNwwM ★ 辞任要望スレ  
http://set.bbspink.com/test/read.cgi/erobbs/1281756390/ 

当然、上のスレで批判レスが圧倒的に多い状況の中  
ハンドル名を「The Jack ★」に変更し  
ボランティアリーダーに就任したらしいですが納得いきません。  

http://babiru.bbspink.com/test/read.cgi/housekeeping/1274930319/106 

このThe Jack ★のリーダー就任の件に関しましては、もう1度見直しては  
いただけますでしょうか？"
7	erobbs	1281591933	8					Apparently admin	2010-08-15 16:17:56	???	" Sorry, I was not watching this thread yet. I was waiting trying to get 1000 
hehehehe. I don't know what I would say if I got 1000 though."
8	erobbs	1281591933	9					Apparently admin	2010-08-15 16:19:36	???	" >>7 
The Jack CAP was my idea actually. I like it. I like the meaning 
behind it."
9	erobbs	1281591933	10			sage	EROyVmNwwM		2010-08-20 08:53:19	QRcWrR1D	" Hello Jim-san. 

How are you? 
Are you busy? 
お元気ですか 
忙しいですか？"
