	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1392901448	1	Let's talk with Jim-san. Part23	名無し編集部員	sage			2014-02-20 22:04:08	w19W1DsS	" このスレは、ピンクちゃんねる管理人のジムさんと英語でお話しようスレです 
英語できる人はできれば英語で書いてくださいな。 
ジムさんはとってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 
念のため日本語の原文を添えてもらえれば状況に応じて支援あるかも 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handles; 
xerxes.maido3.net＠Apparently admin ★ 
酉割れの話もあるので現在はvip40011.maido3.netや 
111.68.39.236(111.68.36.0/22)などでホンモノ表示を行っています。 

prev. thread 
Let's talk with Jim-san. Part22 
http://pele.bbspink.com/test/read.cgi/erobbs/1392817655/"
1	erobbs	1392901448	2		名無し編集部員	sage			2014-02-20 22:13:13	sQJHcRPs	" jim-san 

Time stamp of the log of past 2ch are not masked 

damage maru victim spreads 

Are you on purpose"
2	erobbs	1392901448	3		AirRock		FRX00.G90/ee		2014-02-20 22:20:44	FOpG0Lov	" Jim-san 

規制関係のボランティアをしているAirRockです。 

現在、規制されているホストの中で、解除を予定していたホストの解除作業をしたいのですが、 
許可をいただけますか。 


翻訳お願いしまうま。"
3	erobbs	1392901448	4		名無し編集部員	sage			2014-02-20 22:26:15	MGB46lma	" ジムさんへ 

2chでイラスト出逢った方に、アフィリエイトブログの執筆お願いするのは問題無いですか？ 

また、一切文面は掲載せず、公式過去ログのURL貼った後に、自分の言葉で 
「○○が2chユーザーの間で有名な様です。 管理人も試してみました。 
詳しくは有料公式過去ログを見てください。」 
と言ってから、過去ログの話に出てきた物のレビューをアフィリエイトブログでするのは問題無いですか？ 

後、アクセス規模に応じてサーバー運営費をアフィリエイトブログ運営者に請求する策は採られませんか？"
4	erobbs	1392901448	5		名無し編集部員	sage			2014-02-20 22:29:24	Ji+bF3hQ	 oh yeah
5	erobbs	1392901448	6		anonymous	sage			2014-02-20 22:42:16	w19W1DsS	" >>3 in E 
(addition: Original message was posted by a member of autorized operator of 2ch.) 

Hi, Jim-san. 
I'm AirRock, participating as a volunteer for 2ch operation of the restrictive matter. 

there are some hosts which are planned to be set free from access restriction. 
To proceed that operation, I need your permission to do it.. 
Can I? 

rgds,"
6	erobbs	1392901448	7		名無し編集部員	sage			2014-02-20 22:46:57	HgrJ8oxI	" some maru victims complaint about logs of 2ch have no masks 
possibly: suspend once and resume after some work"
7	erobbs	1392901448	8		名無し編集部員				2014-02-20 22:54:38	A2x7+21z	" 421 自分：名無し編集部員[] 投稿日：2014/02/20(木) 15:11:36.54 ID:A2x7+21z [1/16] 
>>390 
jim 
Code Monkey 

It is not need to think difficult. 
You should expose past log with advertithing. 
By the advertising revenue, it is possible to get money to function entire. 
Your need not worry about administrative costs of text site. Because it is not big. 
Futhermore, the more you ban to reprint to external. Outcome is increased. 
Responsible for any writing is user own. 
This is the same as ever. 





This writting is previous one. 
To protect failure in reading, I write again."
8	erobbs	1392901448	9		名無し編集部員				2014-02-20 22:55:18	A2x7+21z	" jim 
Code Monkey 


Affinia is a high possibility to do tax evasion and fraud, so it would be better that you keep distance from them. 
If affinia disappear, you get money because people stayed summary sites use not affinia but 2ch. But what you can try to 
officially expose past log with advertising. Why don't use to manage 2ch by The advertising costs? 




This writting is previous one. 
To protect failure in reading, I write again."
9	erobbs	1392901448	10		名無し編集部員				2014-02-20 22:56:10	A2x7+21z	" The case of awful affinia, they change thread's contents to a convenient for them to get money. 
In the past, residents of 2ch resist to affinia. in the results, them activity occured situation bulletin board does not work. 
This is affinia existence for 2ch. 
I think affinia might be an obstacle for 2ch. 
you have a choice to wind up the advertising costs from affinia. 
If you run it, It seems that guys share of it natural that large. 
because they have only skill to arrange threads. 
I think affinia is presence that it is only possible to ask you to the permission of the reprint. 
We residents of 2ch are angry to affinia. 
because they earn money by reproducing without permission of our writing. 

If you think get advertising costs, I think affinia be disturbing presence for you. 






This writting is previous one. 
To protect failure in reading, I write again."
10	erobbs	1392901448	11					Code Monkey	2014-02-20 22:56:25	???	" Sorry for my slow reply, I just ate dinner. 

Regarding 2ch mask, I will complete these steps: 
Step 1: I will turn off the ability to see old dats now. 
Step 2: I will remove the timestamps that affect maru users from the leak time 
Step 3: I will turn the old dats back on. 

Please give me approximately 90 minutes to finish. Thank you."
11	erobbs	1392901448	12		AirRock		FRX00.G90/ee		2014-02-20 22:57:01	FOpG0Lov	" >>6 
ありがとうですです ＞＜"
12	erobbs	1392901448	13		名無し編集部員	sage			2014-02-20 22:57:41	pDSc1ILl	 翻訳可能な人いますか？
