	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1238806339	1	Let's talk with Jim-san. Part13				EROyVmNwwM	2009-04-04 09:52:19	???	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

Jim-san cap handle. 
Jim ◆6P7QkQf8Ys ＠Apparently admin ★ 
or 
ΟΔΥΣΣΕΥΣ ◆Ga8lHqDY3g ＠Apparently admin ★ 

A previous thread 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/"
1	erobbs	1238806339	2		ξ＜ >>1乙です〜	sage	Or3.StInkY		2009-04-04 11:10:29	79j/JtG9	" ■過去スレ 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/ 
Let's talk with Jim-san. Part11 
http://set.bbspink.com/test/read.cgi/erobbs/1225521599/ 
Let's talk with Jim-san. Part10 
http://set.bbspink.com/test/read.cgi/erobbs/1209220873/ 
Let's talk with Jim-san. Part9 
http://set.bbspink.com/test/read.cgi/erobbs/1202891905/ 
Let's talk with Jim-san. Part8 
http://set.bbspink.com/test/read.cgi/erobbs/1198689181/ 
Let's talk with Jim-san. Part7 
http://pie.bbspink.com/test/read.cgi/erobbs/1198685309/ 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/ 
Let's talk with Jim-san. Part5 
http://pie.bbspink.com/test/read.cgi/erobbs/1178546129/ 
Let's talk with Jim-san. Part4 
http://pie.bbspink.com/test/read.cgi/erobbs/1158087534/ 
Let's talk with Jim-san. Part3 
http://pie.bbspink.com/test/read.cgi/erobbs/1157014321/ 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/ 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
2	erobbs	1238806339	3		ξ＜ テンプレじゃないけど	sage	Or3.StInkY		2009-04-04 11:11:51	79j/JtG9	" ■翻訳に便利なサイト 
Google 翻訳 
ttp://translate.google.com/translate_t?hl=ja# 
Cross Translation::色々な翻訳サイト・翻訳サービスの一括、横断翻訳(英語) 
ttp://sukimania.ddo.jp/trans/trans.php 
10の翻訳エンジンから一括翻訳　翻訳くらべ　英語版 
ttp://7go.biz/translation/ 

■専ブラOpenJane用設定 
※command.datに↓を追加で 文字選択 右クリック からgoogle翻訳 
google翻訳(英日)=ttp://translate.google.com/translate_t#en|ja|$TEXTIU 
google翻訳(日英)=ttp://translate.google.com/translate_t#ja|en|$TEXTIU"
3	erobbs	1238806339	4		名無し編集部員	sage			2009-04-04 13:27:01	vfJo6Lks	" 簡易翻訳用にどうぞ。 
http://upload.jpn.ph/10/bin/bin0664.zip.html 
DLKey:jim"
4	erobbs	1238806339	5		名無し編集部員				2009-04-04 18:51:31	yhFmqfdf	 bin0664.zip DLKeyが一致しませんでした
5	erobbs	1238806339	6		名無し編集部員	sage			2009-04-05 02:02:00	z1coQoHC	" お仕事のメールが、本格的に読めないんですが、、 
これは、もうやらなくていい、という意思表示ですか？ 

それならそれで、私は全然かまわないんですけど、 
お金に関わることを、引継ぎ無しでいきなりぶった切ると、 
一部のお客さんが、ものすごく困りますよ。 

メールが読めませんので、私は、責任を負うことができません。 
悪しからず。"
6	erobbs	1238806339	7		名無し編集部員				2009-04-05 02:17:10	5mWMmGzm	 無職(ﾟ∀ﾟ)人(ﾟ∀ﾟ) ﾅｶｰﾏ！
7	erobbs	1238806339	8		名無し編集部員	sage			2009-04-05 02:17:28	z1coQoHC	 (ﾟ∀ﾟ)人(ﾟ∀ﾟ) ﾅｶｰﾏ！ 　(^-^)
8	erobbs	1238806339	9		名無し編集部員				2009-04-05 02:43:36	5mWMmGzm	" いいねー 
無職で笑ってられるPINKさいこーっす"
9	erobbs	1238806339	10		名無し編集部員	sage			2009-04-05 07:51:42	+bb4H3db	" >>6 
ガクガクブルブル"
10	erobbs	1238806339	11		ξ	sage	Or3.StInkY		2009-04-05 09:59:13	7CPzWPON	" >>6 
Jimさんがどこか無断で壊されたと思ったのなら仕事のメールも止められて当然かと 
そのメールで客先になにされるかわかりませんから…"
11	erobbs	1238806339	12		名無し編集部員	sage			2009-04-05 10:25:08	z1coQoHC	" >>11 

仕事上の「責任を果たす」ことが、できる人が、他に存在するならいいんですよ。 
でも、その責任をジムさんは果たすことができないわけです。 

で、果たせる位置にいる人が「もうできません」となったら、 
サイトを降ろすのは、当然じゃないでしょうか。 

できないものを「できます」と言い続けるのが、仕事の責任なんですか？ 

で、メールの件ですが、メールが読めなくなっているので、 
私には、責任はとれません。"
12	erobbs	1238806339	13		名無し編集部員	sage			2009-04-05 10:37:13	o2dIUncc	" >>5 
DLKey:1234"
13	erobbs	1238806339	14		ΟΔΥΣΣΕΥΣ		Ga8lHqDY3g	＠Apparently admin	2009-04-05 13:12:48	???	" I will read that email from now on. Until I find some trustworthy person 
to read it. 
I do not need to bed someone to answer that email, and am capable of  
doing it. I have been answering email since 1989 before we even had 
the world wide web."
