	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1299998629	1	Let's talk with Jim-san. Part18	名無し編集部員	sage			2011-03-13 15:43:49	XwIwHUUJ	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handle. 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 
◆IamTAAl4HA 

A previous thread 
Let's talk with Jim-san. Part17 
http://pele.bbspink.com/test/read.cgi/erobbs/1281591933/"
1	erobbs	1299998629	2		jim		IamTAAl4HA		2011-03-13 16:24:30	Dik4Q+o5	 Thank you didi-san. You lose an hour of sleep for the summer.
2	erobbs	1299998629	3		jim		IamTAAl4HA		2011-03-14 09:14:15	tiKN1dWE	 Good morning
3	erobbs	1299998629	4		名無し編集部員				2011-03-14 09:34:56	yPGOkqir	 WE PRAY FOR JAPAN
4	erobbs	1299998629	5		jim		IamTAAl4HA		2011-03-14 11:05:30	tiKN1dWE	" >>4 
はい、おねがいします。"
5	erobbs	1299998629	6		jim		IamTAAl4HA		2011-03-14 11:19:36	tiKN1dWE	 Another tsunami coming. Please take care now!
6	erobbs	1299998629	7		jim		IamTAAl4HA		2011-03-14 11:22:18	tiKN1dWE	 “@HirokoTabuchi: NHK: TSUNAMI SPOTTED OFF COASTS OF IWATE, FUKUSHIMA. GET AWAY FROM THE COAST, HEAD TO HIGH GROUND.”
7	erobbs	1299998629	8		jim		IamTAAl4HA		2011-03-14 12:14:45	tiKN1dWE	 Now the news says it is false alarm. Who can we believe now?
8	erobbs	1299998629	9			sage	didiAnCU0g		2011-03-14 14:53:26	DrdybB5B	" >>2 
was it too early?......i was wondering. 
anyway, no problem jim san. 

nightingales are so loud outside,maybe it's a love season. 
good nigt. 

日本語 
早すぎたかもと心配しましたが、ともあれ、どーいたしましてです、ジムさん。 
ナイチンゲールが鳴いてて煩いです。もしかしたらラヴシーズンかも。"
9	erobbs	1299998629	10		jim		IamTAAl4HA		2011-03-14 15:00:50	tiKN1dWE	" Spring is coming, and the spring is the season of love. Do you know why? 
A long time ago, people only took baths in the spring. They must have been so  
stinky the rest of the year."
10	erobbs	1299998629	11		jim		IamTAAl4HA		2011-03-14 15:31:03	tiKN1dWE	 This is a live stream of NHK. http://injapan.gaijinpot.com/2011/03/14/nhk-world-livestream-japanese/
11	erobbs	1299998629	12			sage	didiAnCU0g		2011-03-14 16:09:12	DrdybB5B	" >>4 
i'll do it too. 
私も祈ります。 

>>10 
hey it's kindda romantic......if you didn't add being stinky thing.lol 
i'll take a look later on.......yes i'm still awake,but i really need to get some sleep."
12	erobbs	1299998629	13		jim		IamTAAl4HA		2011-03-14 16:13:55	tiKN1dWE	" >>12 
Get some sleep Didi-san. Enjoy the nightingales."
13	erobbs	1299998629	14		名無し編集部員				2011-03-14 17:22:45	tiKN1dWE	 The world is a strange place.
14	erobbs	1299998629	15		名無し編集部員				2011-03-15 19:31:51	Wm/8SoUT	" 節電協力のため、不要不急の電力を使わないよう 
PINKチャンネルを一時閉鎖するよう誰がジムにいってくれ"
15	erobbs	1299998629	16		jim		IamTAAl4HA		2011-03-15 20:28:56	y0qe0+gg	" >>15 
Pinkちゃんがカリフォルニアから電気を使います。"
16	erobbs	1299998629	17		名無し編集部員				2011-03-16 00:09:39	pQPPrXYH	" Jim_san. 
>>15san said.  
Japanese electricity is insufficient now. 
Close all PINK channel temporarily to save electricity please ."
17	erobbs	1299998629	18		名無し編集部員	sage			2011-03-16 01:59:34	/KtHCAUp	" i don't understand what these brainless bastards are saying. 
if electricity in japan is not enough, well, shut your purposeless computers off 
for the sake of "" temporarily... saving electricity"". 
you know, freezing up US's computers doesn't help Japan. 
or are these guys saying that the effect that pink ch. has on people  
make them keep their eyes on here? 
it almost seems like these who are complaining got nuked or something. 
(sorry for those who actually got affected by nuclear plants.)"
18	erobbs	1299998629	19		名無し編集部員	sage			2011-03-16 02:31:17	b2A8AONq	" >>17にほんごちょくやく 
日本の電気は、現在不十分です。 
一時的にどうか電気を節約するために、すべてのPINK経路を閉鎖してください 

>>18にほんごちょくやく 
私は、これらの愚か野郎が言っているのか理解できない。  
日本の電力が十分にされていない場合は、よく、""一時的に...節電""のために、あなたの目的のないコンピュータの電源をシャットダウンします。  
あなたは、日本を助けていない米国のコンピューターに凍結を知っている。  
と言ったり、これらの人は、その旨ピンクチャンネルいることを確認します。人々はここで自分の目を保つそれらを作るのか？  
それはほとんど誰ひばくだか何か不平を言っているこれらのように思える。  
（申し訳ありませんが誰が実際に原子力発電所の影響を得たものです）。"
19	erobbs	1299998629	20		自夢	sage	IamTAAl4HA		2011-03-16 07:36:16	03VCFZ60	 Good morning
20	erobbs	1299998629	21		自夢	sage	IamTAAl4HA		2011-03-16 08:38:14	03VCFZ60	" This is a very nice explanation of the radiation danger that is currently being released from the power plants. 
http://m.youtube.com/#/watch?desktop_uri=http%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DC2HyI5QzvBM%26feature%3Dplayer_embedded&feature;=player_embedded&v;=C2HyI5QzvBM&gl;=US 
Sorry for the long url. My trackpad is broken on my laptop, so I am stuck with the Ipad again. Long term we will get many more cancers over the next 50 years because of this."
21	erobbs	1299998629	22		名無し編集部員	sage			2011-03-16 23:09:32	Avs3qeMw	" Japan's Tokyo is safe now.,but I worry about Tohoku.  
My company cannot operate until next week and maybe more days."
22	erobbs	1299998629	23		名無し編集部員				2011-03-17 02:09:22	WzerjUik	" http://twitter.com/#!/ADhotta/status/48019717004333056 
> The Japanese who was in NY collected donations in the passage of the subway.  
> 3,000 dollars gathered in a day.  
> I want to spread the message of the person of far-off NY to many people. 
>  
> http://www.youtube.com/v/P-ZK2SOvqaM"
23	erobbs	1299998629	24			sage	EROyVmNwwM		2011-03-17 06:46:43	4s6QFAG8	" Good morning Jim-san.How are you? 
I'm so-so fine. Because my whiplash injury is a little bad condition.  
However, probably, it is not  problem."
24	erobbs	1299998629	25			sage	EROyVmNwwM		2011-03-17 06:49:57	4s6QFAG8	" This may be a big problem.  
I cannot connect with MAMEMAKI this morning."
25	erobbs	1299998629	26		うふ〜ん	うふ〜ん				DELETED	うふ〜ん
26	erobbs	1299998629	27		jim		IamTAAl4HA		2011-03-17 07:43:28	2DJIFAbi	" Mamemaki is being deleted. Wow a ton of new users on Mamemaki. The new  
thread follow system is very popular."
27	erobbs	1299998629	28		jim		IamTAAl4HA		2011-03-17 07:48:59	2DJIFAbi	" The new thread follow function is very popular. To many new users on Mamemaki 
very quickly. People are following earthquake, and tsunami threads. I thought 
they would be following megami. I will look at upgrading it right away. 
I am sorry for the downtime. I didn't think it would be so very popular."
28	erobbs	1299998629	29			sage	EROyVmNwwM		2011-03-17 08:15:57	4s6QFAG8	" >>27 
おつです"
29	erobbs	1299998629	30		jim		IamTAAl4HA		2011-03-17 08:25:12	2DJIFAbi	" >>29 
I am discussing with Cloudtanium guys how I can make a better server for this 
project. We are already using three banana servers for it."
30	erobbs	1299998629	31		jim		IamTAAl4HA		2011-03-17 08:59:53	2DJIFAbi	" Little bully, gets what he deserves. 
http://www.youtube.com/watch?v=yZL05v8aOnA"
31	erobbs	1299998629	32		jim		IamTAAl4HA		2011-03-17 13:26:17	89gXHYET	 Busy day today. I will try to get a short run in as well.
32	erobbs	1299998629	33		jim		IamTAAl4HA		2011-03-17 15:56:19	2DJIFAbi	" I wish I could pump some of this heat up to Sendai. 34 degrees today here. 
Getting hot."
33	erobbs	1299998629	34		jim		IamTAAl4HA		2011-03-17 16:11:13	2DJIFAbi	" Dr. Kaku was just on the news. He is recommending calling in the airforce to encase the power plants.  
I hope they listen to him. He is one of the smartest men currently living.  
He says encase it in boric acid and cement."
34	erobbs	1299998629	35		jim		IamTAAl4HA		2011-03-17 19:09:58	2DJIFAbi	" Please hear the words of Dr. Michio Kaku. 
http://www.fox40.com/ktxl-chernobyl-in-japan-physicist-japan-reactor-is-a-chernobyl-in-the-making-20110312,0,1051023.story"
35	erobbs	1299998629	36		名無し編集部員	sage			2011-03-18 03:12:14	sW4gzDf9	" I have been optimistic about the situation all along, but 
hey, PM. Kan, THANK YOU for losing Japan's dignity and the 
promised national status which Japanese people in the past 
have built up in this fragile world. I have been believing 
that despite all the mess that earthquake and tsunamis and  
even the failure of nuclear plants have created, 
Japan's samurai soul have not died out and this country  
will regain its voice and people's heart all together. 
This is a crisis of the world, if I may ask, please understand; 
your soulless betrayal is ruining Japan. It is not only an 
act of betraying the small island's people but one that is 
more or less fooling the history and humanity of Japan and 
ultimately the whole world. 
So, beware, the light is fading in snow."
36	erobbs	1299998629	37		自夢	sage	IamTAAl4HA		2011-03-18 08:18:44	CRzDrcv1	 Good morning
37	erobbs	1299998629	38			sage	EROyVmNwwM		2011-03-18 08:55:24	EYi57Ka1	" >>37 
Good morning Jim-san. 
How are you? I'm fine.  
However, Japan is not so fine. I am sad."
38	erobbs	1299998629	39		jim		IamTAAl4HA		2011-03-18 09:01:12	CRzDrcv1	" >>38 
I am glad you are fine Ero-san. I am healthy. I know that sadness."
39	erobbs	1299998629	40			sage	EROyVmNwwM		2011-03-18 09:40:06	EYi57Ka1	" >>39 
The PINK user feels happiness for your health, probably.  
I hope your health."
40	erobbs	1299998629	41		jim		IamTAAl4HA		2011-03-18 09:49:37	CRzDrcv1	" >>40 
My health is good friend. Last September I was hospitalized. My heart stopped. 
I was getting really fat at that time. My weight was 265 pounds. 
Now I am down to 219 Pounds after my morning SSS, and running everyday. 
Although I have not been able to quit smoking yet. I am able to run 4 miles. 
I have a goal of running 4 miles in 40 minutes. This is the minimum standard 
for the 101st Airborne. I have no intention of going back in the Army, but I do 
intend to get back into Army shape."
41	erobbs	1299998629	42			sage	didiAnCU0g		2011-03-18 10:45:59	FijIS27B	" ero-san ! i'm so happy to see you. 
are you okay !? 

エロさん、大丈夫ですかー？（ぎゅ） 

an american idol,very popular show here asked for donation through red cross. 
if you an at&t; user, you can just dial 90999 to donate $10. i did too. 
also black eyed peas dedicated a song for their friends in japan. 

アメリカンアイドルという番組で日本への募金が呼びかけられました。 
AT&T;という携帯電話会社と契約していれば、90999とダイヤルするだけで、 
10ドルを寄付したことになります。私もしました。 
ブラック・アイド・ピーズが日本の友達へ歌を捧げていました。"
42	erobbs	1299998629	43		jim		IamTAAl4HA		2011-03-18 12:39:09	CRzDrcv1	 I love the Black eyed peas. They are totally groovy.
43	erobbs	1299998629	44		jim		IamTAAl4HA		2011-03-18 12:45:26	CRzDrcv1	" >>42 
Do you have a link to the song?"
44	erobbs	1299998629	45		jim		IamTAAl4HA		2011-03-18 12:48:49	CRzDrcv1	" >>44 
The Black eyed Peas are an excellent band, and I just love the curves 
on that Fergie."
45	erobbs	1299998629	46		jim		IamTAAl4HA		2011-03-18 12:52:51	CRzDrcv1	" Other artists are making songs for this as well. http://latermuse.com 
is about to release a song for for aid."
46	erobbs	1299998629	47		jim		IamTAAl4HA		2011-03-18 13:12:15	CRzDrcv1	 Music can heal people's hearts.
47	erobbs	1299998629	48		あぶらみ		iEOd8Lv4LM		2011-03-18 13:12:41	SYFiIzYy	" yoroshiku onegaishimasu 
http://server.maido3.com/311/"
48	erobbs	1299998629	49		jim		IamTAAl4HA		2011-03-18 13:21:51	CRzDrcv1	 >>48 I put it.
49	erobbs	1299998629	50		jim		IamTAAl4HA		2011-03-18 13:24:11	CRzDrcv1	 I will make it display below the thread.
50	erobbs	1299998629	51		あぶらみ		iEOd8Lv4LM		2011-03-18 13:26:02	SYFiIzYy	 post
51	erobbs	1299998629	52		jim		IamTAAl4HA		2011-03-18 13:47:27	AJWNo98L	 I got your post, and will trade you a kellogs.
52	erobbs	1299998629	53		jim		IamTAAl4HA		2011-03-18 14:53:30	AJWNo98L	 It should be displaying correctly now.
53	erobbs	1299998629	54		jim		IamTAAl4HA		2011-03-18 16:09:01	CRzDrcv1	 How is that working? Is the thread displaying properly in the subject line?
54	erobbs	1299998629	55		jim		IamTAAl4HA		2011-03-18 16:39:08	CRzDrcv1	 How is the song coming?
55	erobbs	1299998629	56		jim		IamTAAl4HA		2011-03-18 16:46:09	CRzDrcv1	" Well, we have been doing some testing of the thread follow function. 
It is working pretty good, but not good enough."
56	erobbs	1299998629	57		Latermuse		DmuaJnP/E.		2011-03-18 16:54:56	urix+1v5	 We spent more time laughing at trying to figure out how to get the lyrics to fit than recording the song
57	erobbs	1299998629	58		jim		IamTAAl4HA		2011-03-18 19:18:00	CRzDrcv1	" Ok, the song is up. This is a very popular band in China. Their name is Latermuse. 
I am a groupy. I have to be, it is my son's band. The proceeds for this song will 
be donated 100% to Japanese disaster relief. 
http://latermuse.bandcamp.com/track/we-are-all-one"
58	erobbs	1299998629	59		jim		IamTAAl4HA		2011-03-18 19:21:06	CRzDrcv1	" >>58 
Really could use Yoko Ono singing harmony on it."
59	erobbs	1299998629	60		jim		IamTAAl4HA		2011-03-18 22:02:52	CRzDrcv1	" The follow thread subject is changed. It is much better. 
Old->From:  BBSPink  
 Subject:  Following pele.bbspink.com/test/read.cgi/erobbs/1299998629/l50 
New->From:  BBSPink  
 Subject:  閨槭″蜿悶ｋ:Let's talk with  Jim-san. Part18 (59) 
Much better. Thank you Mamemaki guys. http://mamemaki.bbspink.com/ 
What is that k?"
60	erobbs	1299998629	61		jim		IamTAAl4HA		2011-03-19 06:51:56	43EaVFL3	 Good morning
61	erobbs	1299998629	62		jim		IamTAAl4HA		2011-03-19 07:15:05	43EaVFL3	" >>42 
I just can't get enough.  
http://www.youtube.com/watch?v=OrTyD7rjBpw 
This is the Black eyed peas song that you were talking about. 
It is a nice song."
62	erobbs	1299998629	63		jim		IamTAAl4HA		2011-03-19 10:27:08	43EaVFL3	 There is a donation message at the end of the new Black eyed peas song.
63	erobbs	1299998629	64		jim		IamTAAl4HA		2011-03-19 21:37:07	l3BNABx2	 Good night
64	erobbs	1299998629	65		名無し編集部員	sage			2011-03-19 22:22:48	f8suG6g0	 Thank you for your kindness Jim-san about minkch。
65	erobbs	1299998629	66		jim		IamTAAl4HA		2011-03-20 10:37:34	OBFg2lAN	" >>65 
You are welcome, I think many people need to complain about them. We have 
forced them to move in the past, it is my hope that they will be out of the  
harassment of our 女神 business."
