	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1338790088	1	Let's talk with Jim-san. Part19	名無し編集部員	sage			2012-06-04 15:08:08	6hLB2x99	" このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ part2 
http://pele.bbspink.com/test/read.cgi/erobbs/1338696338/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handles; 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 
◆IamTAAl4HA 

prev. thread 
Let's talk with Jim-san. Part18 
http://pele.bbspink.com/test/read.cgi/erobbs/1299998629/"
1	erobbs	1338790088	2		名無し編集部員	sage			2012-06-04 15:13:08	6hLB2x99	" Let's talk with Jim-san, who is the manager of bbspink.com. 
Please write your questions/opinions or something what you want to say in English. 

Although what you wrote containing spelling/grammatical errors, 
he might understand what u wanna say since Jim-san is very kind. 
If u cannot do it in English, proceed it in Japanese.  Accommodating persons will translate/support it. 
*related thread 
Translation part2 
http://pele.bbspink.com/test/read.cgi/erobbs/1338696338/ 

Jim-san cap handles; 
Apparently admin ★ 
◆enUEIWqQt2 
◆RnPZYQR9l19H 
◆IamTAAl4HA 

prev. thread 
Let's talk with Jim-san. Part18 
http://pele.bbspink.com/test/read.cgi/erobbs/1299998629/"
2	erobbs	1338790088	3		Misuzuya		59RRzBueiU		2012-06-04 20:10:55	rxPnPHPj	" Sure, but many uses are been wavered the newspaper. 
Regards."
3	erobbs	1338790088	4		jim	sage	IamTAAl4HA		2012-06-04 23:02:41	El/E3lWX	" >>3 I think that is an old article. It disturbs me with the low class of the journalism. 
Newspaper business goes down by and by. They struggle with stories instead of real news until then."
4	erobbs	1338790088	5		名無し編集部員	sage			2012-06-05 01:03:06	ld9rBIPP	 http://2ch.net/ -> http://2ch.net/precautions.html -> http://2ch.net/warn.txt
5	erobbs	1338790088	6				ERO/DUMPAE		2012-06-05 11:10:09	gY8CZ35n	" Hello Mr. JIM 

 In your bulletin board, the applicant has been well-intentioned, the deletion request has been abandoned. 
 People you have appointed volunteer, please ask you to remove. 
 If you can not prompt, please remove yourself. 

 Delete permissions does nothing, it is desirable to be abandoned. 

Best regards"
6	erobbs	1338790088	7		自夢	sage	IamTAAl4HA		2012-06-06 12:03:21	3ha1291E	" >>6 
Hi Friend, 
I really don't understand this message. I don't think it translates well. 
I know you make many deletion request, and they are so exact and spot on. 
I see them."
7	erobbs	1338790088	8				DQN/9/VVV.		2012-06-06 13:19:42	IslriOrB	" linux test 
(Do not write Japanese.....;o"
8	erobbs	1338790088	9				ERO/DUMPAE		2012-06-06 14:26:01	ENE2Tloh	" >>7 

I'll be easy. 

 Guidance to volunteer, please leave a request has been deleted. 
 Volunteer, please do not accept the exclusion guidance. 
 You have the authority to eliminate the volunteer. 

Thank you."
9	erobbs	1338790088	10				JACK/GoIHM		2012-06-06 14:45:49	kkiIvunC	" >>Jim-san 

In PINK, it is notifying within the PINK site policy about reproduction.  
I think that the proclamation about reproduction is good to inform about by the method of being more conspicuous.  
I will think of that text. What opinion does Jim-san have about this?"
