	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1153928667	1	Let's talk with Jim-san. Part2	名無し編集部員				2006-07-27 00:44:27	xvOcppW1	" Let's talk with Jim-san , who is the manager of bbspink.com.  
If you can write your questions or some other things in English,  
please write them in English.  

Since Jim-san is very kind,  
so that in case you get spelling error,  
or write in incorrect grammar,  
he will be able to understand what you want to say.  

Those who cannot understand English may write them in Japanese.  
Accommodating persons will translate for you.  

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと 
英語でお話しようスレです。  
英語できる人は、できれば英語で書いてくださいな。  
ジムさんは、とってもやさしいので  
文法とか単語のつづりが「かなり間違っている」英語でも  
きっとわかってくれますよん。  

英語はどうしても無理、って人は日本語でどうぞ。  
親切な人がきっと翻訳してくれます。  

Jim-san cap handle. 
Jim ◆6P7QkQf8Ys ＠Apparently admin ★ 

A previous thread 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
1	erobbs	1153928667	2		名無し編集部員	sage			2006-07-27 06:39:09	ZhrxDW6T	 2 is for me, thanx.
2	erobbs	1153928667	3		koro		8j1enTAicY		2006-07-27 13:52:29	kiGGVRZm	 3 get age,
3	erobbs	1153928667	4			sage	MARY/2Kkkc		2006-07-27 13:54:40	JctHs/jL	 Sexy Mary is here.
4	erobbs	1153928667	5		koro	sage	8j1enTAicY		2006-07-27 14:03:05	kiGGVRZm	" Please read the link if you offer for it to become a volunteer. It is Japanese. 

（ in Japanese ） 
ボランティアになると申し出る人はリンクを読んで下さい。日本語です。 
http://pie.bbspink.com/test/read.cgi/erobbs/1153824407/82 
http://pie.bbspink.com/test/read.cgi/erobbs/1153824407/160"
5	erobbs	1153928667	6			sage	IZUMIXFK1.		2006-07-27 14:15:29	xHKnzqqU	" >>5 
I understand."
6	erobbs	1153928667	7		Jim		6P7QkQf8Ys		2006-07-27 14:17:46	YyMTfED7	"  volunteer update 
◆IRAIaaV18I 
◆DQN/9/VVV. 
◆uRW6KoTaRo 
◆IZUMI162i6 
◆sacrifyqG 
◆79EROOYuCc 
koro ◆8j1enTAicY 
◆MOMOwomoIk 
◆MARY/2Kkkc. 
ありす ◆Alice7XIII 
◆3X1b8VAs/E 
◆yzY8OufLJI  
◆TECHCS.zfQ  
Any complaints about the volunteers they must be made here, or on the next thread."
7	erobbs	1153928667	8			age	SELEN/.zg6		2006-07-27 14:21:28	wwlrEC0n	" Politics of the world follows the place where the public opinion goes to, and be decided. 

(in japanese) 
Bnaki kouron ni kessu beshi. 
万機公論に決すべし。 

Even if there will be any kind of circumstances, a principle does not change. 

(in　japanese) 
原則は変わらない　どんどん発言　遠慮はいらないでしょう。"
8	erobbs	1153928667	9		Jim		6P7QkQf8Ys		2006-07-27 14:23:38	YyMTfED7	"  Lets update our rules of deletion with the suggestions that have come in so far. 
After we are done with this. lets compare to 2ch rules. in most cases we will follow those. 
They are pretty good, and very long. Making me very sleepy everytime I read the translation I have. 
So we will have both words, from that and deeds from the list we make here. What we actually do. 

* Telephone numbers of private #3 style people should be deleted. 
* email address that is for spam or that is being attacked should be deleted. 
* urls that do not have anything to do with the conversation should be deleted. 
additions 
* Multiple postings of same post to multiple boards. 
* Postings from someone that is under the age of 18.  
Mumumu-sans language is added, multiple, as in multiple orgasm is added. Cross, as in dressing is deleted."
9	erobbs	1153928667	10				ZFz/q7JaS6	＠TORU	2006-07-27 14:32:08	???	" # なんか、おいら、Jimさんにとことん無視されてるんですが（汗） 
# レスを読んでないのか、状況を分かってないのか、どっちなんだろう。。。 


Jim-san, 

I'm not getting answer of questioning and asking from you. 
If there isn't permission of you, my work isn't proceeded. 

In that case, all volunteers will be not able to work, when coming time limit. 

Please give me RIGHT to operate and construct of the deletion system. 
I've the ability to do. I'm fit. I can become leader. 
Please question Hiroyuki if you have some doubt in me. 
Don't you think my doing those work to be pleasant? 
I withdraw if you don't hope. 


（日本語） 
JImさん、 

おいらは、まだ貴方から、質問やお願いの返事をいただいていません。 
貴方の許可がなければ、今の作業は続けられないでしょう。 

その場合、全てのボランティアさんたちも、期限以降の作業が出来なくなります。 

削除関係の運用と構築を行う権限をください。 
おいらなら出来ますし、適任ですし、リーダーになれます。 
もしも「胡散臭い奴」と思うなら、博之に聞いてみてください。 
おいらがそれらの作業をやることを、快く思わないですか？ 
貴方が望まないのなら、おいらは引っ込みます。"
10	erobbs	1153928667	11		Jim		6P7QkQf8Ys		2006-07-27 14:36:41	YyMTfED7	" >>8 What will we do if the politician has no principle? 
The biggest concern for the safety of bbspink is from religious political groups 
in the USA. To them their religion is above the law, and it is ok to break the law to further 
their agenda. So the biggest concern I have in the deletion rules are that the threads and boards 
are enjoyable by the majority of the users. We can't do anything if the religious groups in the US 
take aim at us. It is probably very funny thinking for someone in Japan, but thatis my only worry. 
Almost all words typed on this bbs are protected by the constitution of the US. Even though the typist 
may be in Japan his words are stored in the US, and my principle mission is to protect them."
