	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1396445416	1	Let's talk with Jim-san. Part31	名無し編集部員	sage			2014-04-02 22:30:16	9o4f/sF9	" このスレはピンクちゃんねるCEOで現2ch掌握者、ジムさんと英語でお話しようスレです 
英語できる人はできれば英語で書いてくださいな 
ジムさんはとってもやさしいので、文法とか単語のつづりが「かなり間違ってる」英語でも 
きっとわかってくれますよん 
念のため日本語の原文を添えてもらえれば状況に応じて支援あるかも 

英語はどうしても無理って人は日本語で 
文法が整ってる簡単な日本語はジムさんが翻訳して読んでくれます 

※:機械翻訳だけを書いても意味不明な場合がほとんどです 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません 
※.立派な英文投函される方も日本語で本意を示しておくことを推奨(蚊帳の外ゲーム強行?) 

Jim-san cap handles; 
xerxes.maido3.net＠Apparently admin ★ 
酉割れの話もあるので現在はvip40011.maido3.netや 
111.68.39.236(111.68.36.0/22)などでホンモノ表示を行っています 

prev. thread 
Let's talk with Jim-san. Part30 
http://pele.bbspink.com/test/read.cgi/erobbs/1394366678/ 

ピンクちゃんねるCTO、Code Monkeyさんとお話ししたい方はこちらのスレで 
Let's talk with Code Monkey-san Part.3 
http://pele.bbspink.com/test/read.cgi/erobbs/1395197037/"
1	erobbs	1396445416	2		名無し編集部員	sage			2014-04-02 23:25:07	qP8NmejC	 そろそろJimさんの一言が欲しいところ
2	erobbs	1396445416	3		名無し編集部員	sage			2014-04-02 23:36:14	nfqL0W/C	 kutabare jim
3	erobbs	1396445416	4		名無し編集部員	sage			2014-04-02 23:52:26	Em50t1rv	 つか、ブラジルとホットリンクもひろゆきに振り回されてるだけ説というのを誰も唱えないのか。
4	erobbs	1396445416	5		名無し編集部員	sage			2014-04-03 00:05:49	6q7+YtyB	 野鳥観察板のID強制表示と、県名表示を急いでお願いします
5	erobbs	1396445416	6		名無し編集部員	sage			2014-04-03 00:51:33	KWOGQ7g7	" Hiroyuki may be going to catch you surprise again on opening his new .sc site. 
I hope you have enough risk management on hand. 
He may: 
- copy whole 2 channel contents and start, stating those are his. 
- get and open all archived logs to public, in cooperation with logusoku or other archive site. 
- take down all supporting 2ch servers such as info.2ch.net which are not under your control 
  right before his .sc site opening and make 2 channel not fully operatable. 
- call .sc a ""genuine 2 channel"" because he has trademark ""2 channel"" pending to  
  Japanese government. 
- etc. 
Please be careful."
6	erobbs	1396445416	7		名無し編集部員	sage			2014-04-03 01:08:51	Zc2ZMIEt	" 2ch dot scって書き込もうとすると 

ＥＲＲＯＲ！ 
ＥＲＲＯＲ：さくらが咲いてますよ。 

だめだこりゃ。Jimは邪悪だ。"
7	erobbs	1396445416	8		名無し編集部員	sage			2014-04-03 01:10:28	Zc2ZMIEt	" open2chのURLが書き込めないってのは聞いてたけど 
こいつは好き放題検閲するんだな。 

手に入れた権力を好き放題使う奴はどうしようもないな。 
北朝鮮の首領じゃねえんだからさ。"
8	erobbs	1396445416	9		名無し編集部員	sage			2014-04-03 01:19:09	q3Kifucn	 宣伝扱いってことでしょ
9	erobbs	1396445416	10		名無し編集部員				2014-04-03 01:21:23	Deema2R4	 拝金主義の守銭奴
10	erobbs	1396445416	11		名無し編集部員	sage			2014-04-03 01:26:06	Ijr/Q0/t	 勘違い害人の末路
11	erobbs	1396445416	12		名無し編集部員	sage			2014-04-03 01:39:50	mTHAOku1	" 好き放題書いてるけど 
Jimは管理者だからIP見れる立場だからね 

その辺考えてレスしとけ"
12	erobbs	1396445416	13		名無し編集部員	sage			2014-04-03 01:40:04	r6zlG008	" Jim,please be careful 
>>6 
Take a look at this less. 
Hiroyuki is Dengerous."
13	erobbs	1396445416	14		名無し編集部員	sage			2014-04-03 01:41:38	N43jWdak	" hello JIM-san. 
thanks for your continual co-operation. 
""anime saloon""board`s re-voting of ID has ended. 
please reflect it. 

Result is here. 
board URL http://awabi.2ch.net/asaloon/ 
setting txt http://awabi.2ch.net/asaloon/SETTING.TXT 
Vote link http://nozomi.2ch.net/test/read.cgi/vote/1396258479/ 
Discussion link 
http://awabi.2ch.net/test/read.cgi/asaloon/1393049654/ 
http://awabi.2ch.net/test/read.cgi/asaloon/1380628703/ 
http://awabi.2ch.net/test/read.cgi/asaloon/1396271730/ 

Result is 
agree :60 
disagree :12"
14	erobbs	1396445416	15		名無し編集部員				2014-04-03 02:18:05	1OEasrdL	" 記者がひろゆきでヒヨッてて新スレ立ってないとこ多い 
記者募集した方が良いんじゃない？"
15	erobbs	1396445416	16		名無し編集部員				2014-04-03 04:07:39	6repOpNK	" >>8 
自動だろ"
16	erobbs	1396445416	17		名無し編集部員	sage			2014-04-03 04:19:29	FUhVGal5	" Hi Jim,  

Hiroyuki now claims that you took over 2ch.net illegally from him and  
Packet Monster, Inc.  
Can you explain to us what this is all about in a clear language?  
If there is no sufficient explanation from you, we will not work as volunteers  
for you and we all will migrate to 2ch. sc instead.  

You cannot suppress the fact that you don't have any legal rights  
to 2ch.net by making ""２ｃｈ．ｓｃ"" a banned word here.  
2ch with such a censorship is not 2ch at all."
17	erobbs	1396445416	18		名無し編集部員	sage			2014-04-03 04:32:17	cG3gW7Xk	" クズアフィと糞タラコ君があたらしいにちゃんねるを作るんだって？ 
おーぷんかな？"
18	erobbs	1396445416	19		名無し編集部員				2014-04-03 06:36:31	SFW4kONC	" http://getnews.jp/archives/544476 
>わかりやすく言うと、現状の２ちゃんねるのボランティアをしてる方々は、不法行為を助けてることになるので、 
>この発表後もボランティアを継続する場合は、共犯とみなして、責任を取ってもらう可能性があるということです。 

>広告代理店等の方で、現状の２ちゃんねるに広告を載せている業者の方も、 
>不法行為と知りながら、広告を載せて利益を享受し、不法行為を行っている者に利する行為をしているので、 
>同様に民事及び刑事の責任を追及する可能性があります。 


これって広告主に通報すれば2chの広告剥がせるってことだよね？ 
広告を全部剥がして広告収入をゼロにすれば 
2ch閉鎖に追い込めるんじゃね？"
19	erobbs	1396445416	20		名無し編集部員	sage			2014-04-03 06:47:19	8nJpqpwl	" >>19 
コピペ猿は死ねよ"
20	erobbs	1396445416	21		名無し編集部員	sage			2014-04-03 06:51:50	VHz2P1yn	" たらこはあめぞう潰したときにも2ch誘導爆撃やってるからね 
人となり知ってたら防止に動くのは当たり前の話 
そもそもRock54で宣伝規制なんて前からあったのにopenとscだけ「言論弾圧だ！」と言う人ってすごい臭いよね"
21	erobbs	1396445416	22		名無し編集部員	sage			2014-04-03 06:54:56	FUhVGal5	" >>21 
別にscは誰も宣伝してなかったのにいきなり規制したのが問題。 
他の宣伝規制と一緒にするのは筋違い。"
22	erobbs	1396445416	23		名無し編集部員				2014-04-03 06:55:07	uUFZrxdi	 おい中尾、たらこに負けんなよ
23	erobbs	1396445416	24		名無し編集部員	sage			2014-04-03 06:58:28	8nJpqpwl	" >>22 
ちょこちょこ宣伝されてただろ 
新2ch誕生！とか言って"
24	erobbs	1396445416	25		名無し編集部員	sage			2014-04-03 07:00:13	FUhVGal5	" >>24 
それは宣伝じゃなくてニュースだろ。記者がスレ立てしてるのに何いってんだ。"
25	erobbs	1396445416	26		名無し編集部員	sage			2014-04-03 07:36:09	sopaV3B8	 神聖ジム帝国に不都合なものは全部規制されるんだよ
26	erobbs	1396445416	27		名無し編集部員	sage			2014-04-03 07:43:19	S/v3h5XO	" 今更クローズSNS見たいな事やってもねえ 
終焉みとるわ"
27	erobbs	1396445416	28		名無し編集部員	sage			2014-04-03 07:45:21	VHz2P1yn	" >>25 
4/1には各所で宣伝されてたよ。 
自分の視界が世界のすべてって人？"
28	erobbs	1396445416	29		名無し編集部員	sage			2014-04-03 07:50:23	FUhVGal5	" >>28 
宣伝だと思い込んでるだけじゃね? 例を挙げてみな。"
29	erobbs	1396445416	30		名無し編集部員				2014-04-03 08:00:08	+JedgbR2	" なんにしろ2chが分裂して、競争原理が働くのはいい事だよ 
独占企業だと理不尽なことやり放題になるから"
30	erobbs	1396445416	31		名無し編集部員	sage			2014-04-03 08:01:46	FUhVGal5	" 前スレのジムへの最初の英語での質問が4/2の03:58:16で 
規制の最初の報告が09:56:42だからな。この規制をを4/1の 
宣伝によるものとするのは無理があるｗ 

---- 

934 : 名無し編集部員 : sage : 2014/04/02(水) 03:58:16.31 ID:5HinMP8L 
Hi Jim,  

Can you explain to us what >>925 is all about in a clear language?  
Hiroyuki now claims that you took over 2ch.net illegally from him and  
Packet Monster, Inc.  
If there is no sufficient explanation from you, we will not work as volunteers  
for you and we all will migrate to 2ch.  sc instead. 

961 : 名無し編集部員 : sage : 2014/04/02(水) 09:56:42.52 ID:5HinMP8L 
２ｃｈ．ｓｃ(半角)がNGワードになってるぞ!  
Jimはこの件を黙殺する気か。最悪だな。  

> ＥＲＲＯＲ：さくらが咲いてますよ。"
31	erobbs	1396445416	32		名無し編集部員				2014-04-03 08:01:53	V8I98WYf	" 株式会社ホットリンク　代表取締役社長CEO 
内山 幸樹 

【とうとう来た！】 
２ちゃんねる騒動に関して、西村ひろゆき氏から正式に、２ちゃんねるが不当に乗っ取られている状態であると発表されました。 
４月１日のエイプリルフールのネタではありません。 
http://www.itmedia.co.jp/news/articles/1404/01/news146.html２ちゃんねるの乗っ取り騒動において、 
ホットリンクは発生直後より、２ちゃんねる創設者の西村氏らと連携し、回避策の検討・実行・検証を行ってきて、 
先週よりデータ取得を再開していましたが、その事態の裏側の事情が正式に発表されたということです。 
当社は、従来どおり、西村氏（西村氏の権利を代表する法人）との２ちゃんねるデータの企業向けの独占的商用利用権の契約にもとづき、 
著作権処理がなされた２ちゃんねるデータを当社ツールに供給しております。 

PS. 本件は民事・刑事事件に発展する可能性もあり、当社のみの判断で逐次状況を発表できなかっため、 
ユーザ様・株主の皆様にはご心配・ご迷惑をお掛けしてしまいました。申し訳ありませんでした。 
https://m.facebook.com/permalink.php?id=713347586&story_fbid=10151950959717587"
32	erobbs	1396445416	33		名無し編集部員	sage			2014-04-03 08:03:15	8nJpqpwl	" >>31 
Jimは2ch内の各所に出没してる 
つまり2chの色んなスレを見てるってことだな 
だから自分で宣伝に気づいて退所したんだろ"
33	erobbs	1396445416	34		名無し編集部員	sage			2014-04-03 08:03:47	8nJpqpwl	" ×退所 
○対処"
34	erobbs	1396445416	35		名無し編集部員	sage			2014-04-03 08:05:04	FUhVGal5	" >>33 
だから宣伝の例を挙げてみろよ。出来なきゃお前のいってることはでたらめだ。"
35	erobbs	1396445416	36		名無し編集部員	sage			2014-04-03 08:05:45	8nJpqpwl	" >>35 
いちいちログ漁るのだるいわ 
自分で探せよ。あるから"
36	erobbs	1396445416	37		名無し編集部員	sage			2014-04-03 08:08:02	FUhVGal5	" ソース無しとか素人かよｗ やっぱり宣伝による規制ってのは嘘っぱちで 
scの件はJimによる言論統制だな。"
37	erobbs	1396445416	38		名無し編集部員				2014-04-03 08:40:19	uUFZrxdi	" scがNGワードになったぐらいで言論統制とか騒ぐのもどうかと思うがな 
Jimに都合が悪いレスやスレのログが削除されたなら分かるけどさ 
馬鹿の一つ覚えみたいに言論統制連呼して恥ずかしくないのかね？"
38	erobbs	1396445416	39		名無し編集部員	sage			2014-04-03 08:44:25	faGmDTAm	" Jim氏が責任を持つ掲示板ですからねえ 
ダメだと判断したら書き込めないのは仕方が無い 

責任を曖昧にしながら後ろで手を引いていた誰かとは違いますから"
39	erobbs	1396445416	40		名無し編集部員	sage			2014-04-03 09:16:19	7aI4XP3G	 So, why is '２ｃｈ.ｓｃ' NGed?
40	erobbs	1396445416	41		名無し編集部員	sage			2014-04-03 09:18:45	zuutBetk	 Because it is spam.
41	erobbs	1396445416	42		名無し編集部員				2014-04-03 09:23:47	6repOpNK	" >>29 
コピペ貼りまくるからだろ 
自業自得"
42	erobbs	1396445416	43		名無し編集部員	sage			2014-04-03 12:30:41	FHeZtT4J	 たらこはあめぞうを荒らして潰した前科持ちだからNG行きは妥当
43	erobbs	1396445416	44		名無し編集部員	sage			2014-04-03 12:31:15	i18+q8IH	" >>42 
コピペ貼りまくってるなら、その例を挙げてみなと >>29 は言ってる"
44	erobbs	1396445416	45		名無し編集部員	sage			2014-04-03 15:13:45	1Z/Uy1rU	" scの話がひろゆきから出たらジムはscをNGワードにして雲隠れしたんだぞ? 
どう見ても真っ黒だろ… ●の金をちょろまかしてたのは事実なんだし、 
いい加減目を覚ませよ。"
45	erobbs	1396445416	46		名無し編集部員	sage			2014-04-03 15:15:20	mxzIF5qM	 ●の金をちょろまかしてたとかを事実と断定するのは不自然だなぁ
46	erobbs	1396445416	47		名無し編集部員	sage			2014-04-03 15:18:25	1Z/Uy1rU	" 現に●の金の専ブラ作者への割り当て分は支払われてなかったろ。 
これだけでも数千万にはなるでしょ。"
47	erobbs	1396445416	48		名無し編集部員	sage			2014-04-03 15:20:57	gygduRRt	 ヽ（凸）ﾉさん・・・・
48	erobbs	1396445416	49		名無し編集部員	sage			2014-04-03 15:25:00	mxzIF5qM	" >>47 
●のお金の流れを正確に捉えた情報はあるのか？ 
専ブラ作者に流れていないとして、それがどこで止まったか、はっきりした情報はないだろ？"
49	erobbs	1396445416	50		名無し編集部員	sage			2014-04-03 15:28:01	1Z/Uy1rU	" >>49 
Jim自身が●の作者に金を払っていないとこのスレの過去スレで明言してる。"
50	erobbs	1396445416	51		名無し編集部員	sage			2014-04-03 15:29:31	7aI4XP3G	 So, why is '２ｃｈ.ｓｃ' NGed?
51	erobbs	1396445416	52		名無し編集部員	sage			2014-04-03 15:54:41	1Z/Uy1rU	" これ、Jimが専ブラの作者に●の金を払わなかったというソース。 
このスレの過去スレじゃなかったな。 
本人は「支払いが非常に遅れている(""It's way behind."")」なんていってるけど、 
●の金を集めてたのはJimの会社なんだからこんなのはいいわけにならない。 

---- 

過去ログ＆●(2chビューア)情報スレ 33 
http://qb5.2ch.net/test/read.cgi/operate/1381115771/556 

556 ：xerxes.maido3.net ：sage ：2013/10/08(火) 02:00:15.61 ID:Y2SfihpV0 
>>545 
>>549 
as money came in I paid them. It is way behind. I know that. 
Someday it will be caught up. It is a shame that I could not pay them in a timely manner, 
and when the system was finally fixed, then a criminal hurts them more."
52	erobbs	1396445416	53		名無し編集部員	sage			2014-04-03 16:33:40	fysfO0jO	" 2年ぐらい払ってなかったような気がする 
遅れてるってレベルじゃないなぁと、とそのスレで思った"
53	erobbs	1396445416	54		名無し編集部員	sage			2014-04-03 17:11:04	H3kYKOvV	" 新参アフィ乞食のクズどもは売名宣伝を拡散だのニュースだのと誤訳する 
レスパクリを転載と誤訳するように"
54	erobbs	1396445416	55		名無し編集部員	sage			2014-04-03 18:01:52	6QMlQcGk	" 絶対にひろゆきの新掲示板を応援する 
jimには頭きてんだよ"
55	erobbs	1396445416	56		名無し編集部員	sage			2014-04-03 18:22:55	YeJ03a3r	 2chの三大板だと逆だろうね
56	erobbs	1396445416	57		名無し編集部員				2014-04-03 18:32:37	dPuphNry	" >>56 
はあ？ 
板で語るなよ 
なんJだの嫌儲だの殆ど左翼思想に興味ない連中だろ 

おまえアフィブログはほとんどはなんで保守系なのか考えた事あるか？ 

【話題】 「売れるから」・・・嫌中憎韓が出版界のトレンド、書店に専用棚、週刊誌も両国を揶揄する見出しが目立つ 
http://uni.2ch.net/test/read.cgi/newsplus/1392164183/ 

もう大手アフィサイトは2chからツイッターや独自掲示板などに切り替えてきてる 
損したのは2chだけ 

しばき隊＝嫌儲民が負け続けるのは当たり前 

なぜ売国サヨクなアフィが全く人気なくて愛国　嫌韓　保守のアフィサイトが99%も占めるのかって 
それだけ需要があるから 

彼らは国民のニーズに応えてるだけ 

2chは保守有利といっても左右の言論の戦いの場 
一方でまとめサイトは安心して愛国的な意見だけが見れる 
だからまとめサイトのほうに人が集まるんだよ 
普通の人はネットで不快な思いしたくないもん 

つまり在日や左翼の言論って徹底的に人気ないの 
蛇蝎の如く嫌われてる＞左翼と在日 

だから掲示板に人を集めたいのなら左翼言論を完全な禁止にするのが一番いいと思う 
左翼的なレスがあったら即、削除して 

むしろ、しばき隊＝嫌儲民的な奴らを排除した方が掲示板は人が増える"
57	erobbs	1396445416	58		名無し編集部員	sage			2014-04-03 18:37:12	YeJ03a3r	 何言ってんのこの人…
58	erobbs	1396445416	59		名無し編集部員				2014-04-03 18:37:24	XacVq4yi	" ひろゆきの新掲示板との戦いになると 
jimはしばき隊＝嫌儲民に擦り寄った経歴が不利になってくるな 

jimは圧倒的多数派の保守層を敵に回したも同然 

掲示板が一つしか無ければ無茶苦茶やれるけど対抗勢力が出てきてしまったら 
運営が理不尽なことやれば、即、見放される"
59	erobbs	1396445416	60		名無し編集部員	sage			2014-04-03 18:40:28	mxzIF5qM	" >>52 
それ、日本から金が入ってこないから鯖運営費に流用されてたんじゃねぇのって俺は思ってんだけど"
60	erobbs	1396445416	61		名無し編集部員	sage			2014-04-03 18:47:21	1Z/Uy1rU	" >>60 
金が入ってこないなら鯖を止めればいいだけだろ。 
専ブラの作者の金を買ってに運用費に回していいわけがない。"
61	erobbs	1396445416	62		名無し編集部員	sage			2014-04-03 18:58:16	MRCCkMPQ	" >>61 
鯖を止めたらどのみち●が使えないんじゃないか？"
62	erobbs	1396445416	63		名無し編集部員	sage			2014-04-03 19:07:27	1Z/Uy1rU	" >>62 
だからって他人の金を勝手に使い込んでいい理由にはならんでしょ。 
Jimの金の流れについての質問しても絶対に答えないんだよね。"
63	erobbs	1396445416	64		名無し編集部員	sage			2014-04-03 19:14:39	amjmh/Rl	 そもそも専ブラ作者に払う必要なんてないんだよ
64	erobbs	1396445416	65		名無し編集部員	sage			2014-04-03 19:22:24	1Z/Uy1rU	" >>64 
もともと●のお金を専ブラの開発費に回すって取り決めだったんだけど…"
