	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1258078028	1	Let's talk with Jim-san. Part15			EROyVmNwwM		2009-11-13 11:07:08	oVgVA3/y	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

※:機械翻訳だけを書いても意味不明な場合がほとんどです。 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません。 

Jim-san cap handle. 
RobinHood ◆enUEIWqQt2 ＠Apparently admin ★ 
or 
RobinHood ◆enUEIWqQt2 

A previous thread 
Let's talk with Jim-san. Part14 
http://set.bbspink.com/test/read.cgi/erobbs/1251283253/"
1	erobbs	1258078028	2			sage	EROyVmNwwM		2009-11-13 11:07:39	oVgVA3/y	" ■過去スレ 
Let's talk with Jim-san. Part14 
http://set.bbspink.com/test/read.cgi/erobbs/1251283253/ 
Let's talk with Jim-san. Part13 
http://set.bbspink.com/test/read.cgi/erobbs/1238806339/ 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/ 
Let's talk with Jim-san. Part11 
http://set.bbspink.com/test/read.cgi/erobbs/1225521599/ 
Let's talk with Jim-san. Part10 
http://set.bbspink.com/test/read.cgi/erobbs/1209220873/ 
Let's talk with Jim-san. Part9 
http://set.bbspink.com/test/read.cgi/erobbs/1202891905/ 
Let's talk with Jim-san. Part8 
http://set.bbspink.com/test/read.cgi/erobbs/1198689181/ 
Let's talk with Jim-san. Part7 
http://pie.bbspink.com/test/read.cgi/erobbs/1198685309/ 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/ 
Let's talk with Jim-san. Part5 
http://pie.bbspink.com/test/read.cgi/erobbs/1178546129/ 
Let's talk with Jim-san. Part4 
http://pie.bbspink.com/test/read.cgi/erobbs/1158087534/ 
Let's talk with Jim-san. Part3 
http://pie.bbspink.com/test/read.cgi/erobbs/1157014321/ 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/ 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
2	erobbs	1258078028	3			sage	EROyVmNwwM		2009-11-13 11:08:13	oVgVA3/y	" ■翻訳に便利なサイト 
Google 翻訳 
ttp://translate.google.com/translate_t?hl=ja# 
Cross Translation::色々な翻訳サイト・翻訳サービスの一括、横断翻訳(英語) 
ttp://sukimania.ddo.jp/trans/trans.php 
10の翻訳エンジンから一括翻訳　翻訳くらべ　英語版 
ttp://7go.biz/translation/ 

■専ブラOpenJane用設定 
※command.datに↓を追加で 文字選択 右クリック からgoogle翻訳 
google翻訳(英日)=ttp://translate.google.com/translate_t#en|ja|$TEXTIU 
google翻訳(日英)=ttp://translate.google.com/translate_t#ja|en|$TEXTIU"
3	erobbs	1258078028	4			sage	EROyVmNwwM		2009-11-13 11:08:51	oVgVA3/y	" 機械翻訳する場合は、出来れば他のエンジンを使って再翻訳した場合に 
最初の文章と意味が変わらないのを確認すると 
比較的に通じやすい英文が出来たのを確認できます。 


◆機械翻訳すると意味不明になりやすい日本語例 
機械翻訳を使う場合、なるべく短文にして、 
一つの文に二つ以上の内容を入れないようするとよく、 
接続詞などを多用すると不正確になりやすいです。 

◆意味が通じやすい機械翻訳のための日本語例 
機械翻訳を使う場合。 
出来るだけ短い文章にする。 
一つの文には一つの意味にする。 
接続詞を多く使うのは難しいです。"
4	erobbs	1258078028	5			sage	EROyVmNwwM		2009-11-13 11:09:33	oVgVA3/y	" 前スレ終了後にご使用ください。 

Let's talk with Jim-san. Part14 
http://set.bbspink.com/test/read.cgi/erobbs/1251283253/"
5	erobbs	1258078028	6		RobinHood		enUEIWqQt2	＠Apparently admin	2009-11-13 12:51:10	???	" >>5 
ども　ありがとう　New thread."
6	erobbs	1258078028	7		名無し編集部員	sage			2009-11-14 02:32:44	UDm3gnvB	" 簡易翻訳用にどうぞ。 
http://upload.jpn.ph/10/bin/bin1320.zip.html 
DLKey:jim"
7	erobbs	1258078028	8		RobinHood		enUEIWqQt2	＠Apparently admin	2009-11-14 13:15:52	???	" >>7 
That is cute...;)"
8	erobbs	1258078028	9		名無し編集部員	sage			2009-11-14 18:43:05	YKNGQlbb	" 運営は無力ですね 
http://venus.bbspink.com/test/read.cgi/megami/1257850314/491"
9	erobbs	1258078028	10		名無し編集部員	sage			2009-11-14 19:34:30	iCdDhFPV	 泣き付くあなたもね＾＾
