	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1251283253	1	Let's talk with Jim-san. Part14				EROyVmNwwM	2009-08-26 19:40:53	???	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので、文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
文法が整っている簡単な日本語は、ジムさんが翻訳して読んでくれます。 
正式な要望等で英文化が必要な方は、こちらもご利用ください。 
Translation／レス英訳・和訳スレ 
http://set.bbspink.com/test/read.cgi/erobbs/1198773496/ 

Jim-san cap handle. 
Jim ◆6P7QkQf8Ys ＠Apparently admin ★ 
or 
ΟΔΥΣΣΕΥΣ ◆YE6tMtjT7Q8t ＠Apparently admin ★ 

A previous thread 
Let's talk with Jim-san. Part13 
http://set.bbspink.com/test/read.cgi/erobbs/1238806339/"
1	erobbs	1251283253	2		名無し編集部員	sage			2009-08-26 19:41:35	gbdlh8tU	" ■過去スレ 
Let's talk with Jim-san. Part13 
http://set.bbspink.com/test/read.cgi/erobbs/1238806339/ 
Let's talk with Jim-san. Part12 
http://set.bbspink.com/test/read.cgi/erobbs/1230949143/ 
Let's talk with Jim-san. Part11 
http://set.bbspink.com/test/read.cgi/erobbs/1225521599/ 
Let's talk with Jim-san. Part10 
http://set.bbspink.com/test/read.cgi/erobbs/1209220873/ 
Let's talk with Jim-san. Part9 
http://set.bbspink.com/test/read.cgi/erobbs/1202891905/ 
Let's talk with Jim-san. Part8 
http://set.bbspink.com/test/read.cgi/erobbs/1198689181/ 
Let's talk with Jim-san. Part7 
http://pie.bbspink.com/test/read.cgi/erobbs/1198685309/ 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/ 
Let's talk with Jim-san. Part5 
http://pie.bbspink.com/test/read.cgi/erobbs/1178546129/ 
Let's talk with Jim-san. Part4 
http://pie.bbspink.com/test/read.cgi/erobbs/1158087534/ 
Let's talk with Jim-san. Part3 
http://pie.bbspink.com/test/read.cgi/erobbs/1157014321/ 
Let's talk with Jim-san. Part2 
http://pie.bbspink.com/test/read.cgi/erobbs/1153928667/ 
Let's talk with Jim-san 
http://pie.bbspink.com/test/read.cgi/erobbs/1083466372/"
2	erobbs	1251283253	3		名無し編集部員	sage			2009-08-26 19:42:03	gbdlh8tU	" ■翻訳に便利なサイト 
Google 翻訳 
ttp://translate.google.com/translate_t?hl=ja# 
Cross Translation::色々な翻訳サイト・翻訳サービスの一括、横断翻訳(英語) 
ttp://sukimania.ddo.jp/trans/trans.php 
10の翻訳エンジンから一括翻訳　翻訳くらべ　英語版 
ttp://7go.biz/translation/ 

■専ブラOpenJane用設定 
※command.datに↓を追加で 文字選択 右クリック からgoogle翻訳 
google翻訳(英日)=ttp://translate.google.com/translate_t#en|ja|$TEXTIU 
google翻訳(日英)=ttp://translate.google.com/translate_t#ja|en|$TEXTIU"
3	erobbs	1251283253	4		名無し編集部員				2009-08-28 23:57:44	3FawsEL8	" Ｈｅｌｌｏ！　ｊｉｍ-ｓａｎ 

I have strongly hoped for the log deletion in the past「過去ログ削除」.  
I want you to indicate it if there is a problem when work is restarted."
4	erobbs	1251283253	5		名無し編集部員				2009-08-29 00:32:39	Epm8BRtq	" コンビニでマッパになって誰が迷惑するよ？  
ふつーに考えて蓋然性というのは常識的な判断で行動した場合であって  
「板の書き込みに従ってコンビニでマッパになり、その後でレイプされた」なんてのは想定外の蓋然性ゼロなわけでしょう  
つーか、アメリカ的に露出ってば言論の自由で認められている表現の自由ではないの？  
もしかして日本に共謀罪があるとかジムは思ってんだろか？  
ダウソ板でハッシュの違法確認書き込みを禁止するくらいにバカバカしいルールだと思わね？  

ジムさんへの質問のようです。 
どなたか翻訳お願いします。"
5	erobbs	1251283253	6		名無し編集部員	sage			2009-08-29 02:27:08	fOrLfQFk	" From previous thread  

988 名前：980 投稿日：2009/08/27(木) 16:18:43 ID:AlQHTUIs 
>>987 
I started watchig in the 90s, so Pete Sampras and Andre Agassi are very outstanding.  
Sampras 's astonishing chip and charege and Agassi's fashion and quickly return are impressive.  


989 名前：名無し編集部員 投稿日：2009/08/27(木) 17:15:23 ID:/NdFVjwg 
Did Sammy Sosa really use the drug? I hope it isn't true.  

Japanese professional baseball fans are crazy.  
http://www.youtube.com/watch?v=LAJd5uL9G4Y 
I highly recommend it."
6	erobbs	1251283253	7		名無し編集部員	sage			2009-08-29 23:36:12	kHEUmhbg	 明日衆院選だけど　名無しさん＠そうだ選挙に行こう　ってやらないの？
7	erobbs	1251283253	8		名無し編集部員				2009-08-30 00:30:14	mltNxDGG	 jimsan do you watch U.S OPEN tennis this year?
8	erobbs	1251283253	9		名無し編集部員	sage			2009-08-31 01:01:21	VHmzURGA	" 簡易翻訳用にどうぞ。 
http://upload.jpn.ph/10/bin/bin1098.zip.html 
DLKey:jim"
9	erobbs	1251283253	10		ΟΔΥΣΣΕΥΣ		YE6tMtjT7Q8t	＠Apparently admin	2009-09-01 05:10:21	???	" >>8 
No, I did not watch it. I have not followed tennis this year."
