	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1409350924	1	Let's talk with Jim-san. Part32	名無し編集部員	sage			2014-08-30 07:22:04	IvdUCeeU	" このスレはピンクちゃんねるCEOで現2ch掌握者、ジムさんと英語でお話しようスレです 
英語できる人はできれば英語で書いてくださいな 
ジムさんはとってもやさしいので、文法とか単語のつづりが「かなり間違ってる」英語でも 
きっとわかってくれますよん 
念のため日本語の原文を添えてもらえれば状況に応じて支援あるかも 

英語はどうしても無理って人は日本語で 
文法が整ってる簡単な日本語はジムさんが翻訳して読んでくれます 

※:機械翻訳だけを書いても意味不明な場合がほとんどです 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません 
※.立派な英文投函される方も日本語で本意を示しておくことを推奨(蚊帳の外ゲーム強行?) 

Jim-san cap handles; 
xerxes.maido3.net＠Apparently admin ★ 
酉割れの話もあるので現在はvip40011.maido3.netや 
111.68.39.236(111.68.36.0/22)などでホンモノ表示を行っています 

prev. thread 
Let's talk with Jim-san. Part31 
http://pele.bbspink.com/test/read.cgi/erobbs/1396445416/ 

ピンクちゃんねるCTO、Code Monkeyさんとお話ししたい方はこちらのスレで 
Let's talk with Code Monkey-san Part.4 
http://pele.bbspink.com/test/read.cgi/erobbs/1401039505/"
1	erobbs	1409350924	2		名無し編集部員	sage			2014-08-30 09:06:25	ZCAUZ9cV	" >>1 
乙？"
2	erobbs	1409350924	3		名無し編集部員	sage			2014-08-30 22:18:53	r5iUhWT1	" >>1 otu 

oh 924 thread for pinkplus! 
I'm really touched!　Thank you thank you! 

【記者募集】えっちで下世話なニュース＋板始めました。【PINKニュース速報+】 
http://pele.bbspink.com/test/read.cgi/erobbs/9247888877/"
3	erobbs	1409350924	4					Apparently admin	2014-08-31 06:40:30	???	" >>3 
I hope it works well. 
Does anyone know if it is possible to have the mumps twice? 
I seem to have it again. Even though I had it when I was a kid."
4	erobbs	1409350924	5		名無し編集部員	sage			2014-08-31 08:56:03	o0ePTrEW	" Mornin' 

Mr. google says that's very rare but possible, 
however more likely to be other kind of parotitis (mumps = epidemic parotitis.) 
Anyway you'd really better see a doctor. 
Please take care of yourself."
5	erobbs	1409350924	6					Apparently admin	2014-08-31 11:35:33	???	" >>5 
I went to the doctor. She weaseled around the mumps issue, suggesting it, but not diagnosing."
6	erobbs	1409350924	7					Apparently admin	2014-08-31 11:39:50	???	 http://i.imgur.com/bjLbnaN.jpg
7	erobbs	1409350924	8		名無し編集部員	sage			2014-08-31 12:02:48	o0ePTrEW	" hmm... 
according to Wikipe-tan, other kinds of parotitis will heal naturally within a week or two 
and there's no radical cure anyway.　Only cooling, warming, rehydration and painkillers. 
Maybe that's why your doc weaseled. 

But please don't believe my smatterings! 
See your doc again if you keep on feeling bad."
8	erobbs	1409350924	9					Apparently admin	2014-08-31 12:15:17	???	" >>8 
I am following your advice. Thank you for your concern."
9	erobbs	1409350924	10		名無し編集部員	sage			2014-08-31 12:27:03	o0ePTrEW	" You're welcome.　We all owe you too much! 
I think you'd better take a rest now."
