	board	thread_no	post_no	subject	author	email	tripcode	capcode	date	user_id	body
0	erobbs	1393842044	1	Let's talk with Jim-san. Part28	名無し編集部員	sage			2014-03-03 19:20:44	CM4g39dI	" このスレはピンクちゃんねるCEOで現2ch掌握者、ジムさんと英語でお話しようスレです 
英語できる人はできれば英語で書いてくださいな 
ジムさんはとってもやさしいので、文法とか単語のつづりが「かなり間違ってる」英語でも 
きっとわかってくれますよん 
念のため日本語の原文を添えてもらえれば状況に応じて支援あるかも 

英語はどうしても無理って人は日本語で 
文法が整ってる簡単な日本語はジムさんが翻訳して読んでくれます 

※:機械翻訳だけを書いても意味不明な場合がほとんどです 
　　機械翻訳の場合日本語を添えると優しい人が翻訳してくれるかもしれません 
※.立派な英文投函される方も日本語で本意を示しておくことを推奨(蚊帳の外ゲーム強行?) 

Jim-san cap handles; 
xerxes.maido3.net＠Apparently admin ★ 
酉割れの話もあるので現在はvip40011.maido3.netや 
111.68.39.236(111.68.36.0/22)などでホンモノ表示を行っています 

prev. thread 
Let's talk with Jim-san. Part27 
http://pele.bbspink.com/test/read.cgi/erobbs/1393402233/l70 

CTO、Code Monkeyさんとお話ししたい方はこちらのスレで 
Let's talk with Code Monkey-san 
http://pele.bbspink.com/test/read.cgi/erobbs/1393152643/"
1	erobbs	1393842044	2		名無し編集部員				2014-03-03 19:30:17	ptgacZJk	" ◆◆◆雑談・批判要望・自治議論◆◆◆816　転載禁止案検討中 
http://uni.2ch.net/test/read.cgi/newsplus/1393515719/ 

jimさん、投票ありきの自治荒らしをJIMさんが扇動しているようですが、 
いい加減にしてください。彼らは住民の意見や議論を拒否して 
投票だけ強行し、そこに嫌儲から動員をして押し切るやり方をしています。 
こんな住民をバカにした話はありません。たった数時間で勝手に投票を決めて 
板の方針を決めるなら自治なんか意味が無くなります。"
2	erobbs	1393842044	3		名無し編集部員				2014-03-03 19:39:55	ptgacZJk	" http://uni.2ch.net/test/read.cgi/newsplus/1393515719/582 

住民に告知も無しに投票だけ始まりました。これはJIMさんが議論は無意味だと彼らに言ったからだと言っています。 
住民の議論無し・告知無しの投票でも有効ですか？"
3	erobbs	1393842044	4		名無し編集部員	sage			2014-03-03 19:47:00	POjh8Idm	" jimさん>>2-3は誤解です。 
LR変更議論中の周知のためにまずは名前欄変更の投票を行っています。 
投票スレを立てるかどうか賛成・反対の投票募りましたが、大方賛成という意見が占めています。"
4	erobbs	1393842044	5		名無し編集部員				2014-03-03 19:47:11	3Jn9KakF	" >>3 
ローカルルール議論のことを周知させるために名前を変更させるので関係ないかと"
5	erobbs	1393842044	6		名無し編集部員				2014-03-03 19:50:16	ptgacZJk	" 嘘付け、その議論すら拒否して、さらに住民に告知もせずにさっさと投票スレだけ立てて強行しようとしてるだろ。 
いい加減にしろ"
6	erobbs	1393842044	7		名無し編集部員				2014-03-03 19:53:16	FXminXyc	" >>6 
plz English. 
F××k off afi-kasu."
7	erobbs	1393842044	8		名無し編集部員	sage			2014-03-03 20:06:00	iS0Ev983	" 過去ログが公式で無料閲覧出来るようになったのはホントに助かる 
ありがとうJimさん"
8	erobbs	1393842044	9		名無し編集部員	sage			2014-03-03 20:08:06	ephuppio	" ＋の特性上新たにスレ立てできないじゃん 


それこそそのスレで★持ちに周知スレ立てろって言わないと 
jimがどうこうじゃない"
9	erobbs	1393842044	10		名無し編集部員				2014-03-03 20:18:57	ptgacZJk	" その手はずも整わないのにさっさと投票スレタてるキチガイは無視なんですね。 
バカじゃないですか。"
10	erobbs	1393842044	11		名無し編集部員	sage			2014-03-03 20:20:14	XeP5ZLMl	" シベリア超速報板から来ました 
数年前から板の削除が機能してません、対応をお願いします 
ついでに質問なんですがLR若しくは名前欄に""転載禁止""を付け足すのには投票は絶対に必要なんでしょうか？IPアドレスを勝手に転載されて困ってる人も居ます 

英語で書けなくてごめんなさい、回答よろしくお願いします。"
11	erobbs	1393842044	12		名無し編集部員	sage			2014-03-03 20:21:17	POjh8Idm	" >>9 
だから、周知のための投票だっていってるじゃん。 
だから名前欄も投票制にしたんだろうが。"
12	erobbs	1393842044	13		名無し編集部員	sage			2014-03-03 20:26:55	DD13HGYs	 投票スレの嫌儲ウキウキでワロタ
13	erobbs	1393842044	14		名無し編集部員	sage			2014-03-03 20:29:52	ephuppio	" んじゃ今度は自分で準備して周知して転載禁止解除投票すればいいんじゃね？ 


住民が転載禁止に猛反対ならすぐ解除されるでしょ 
個人的には転載禁止は好きだけど板の性質上ちょっと危ういからその時は投票してやるよ"
14	erobbs	1393842044	15		名無し編集部員	sage			2014-03-03 20:36:08	yQVD4BVd	" >>13 
投票スレに常に嫌儲が常駐しててアンケ始まると即賛成票を大量投票する状態だからな"
15	erobbs	1393842044	16		名無し編集部員	sage			2014-03-03 20:41:51	4uwYDmyO	" 一度嫌儲陣営と新速陣営で全面戦闘状態になれば良い...ってなんでここに書いてるんだろう? 

Sorry for useless posting Jim."
